stamp,angular_velocity/x,angular_velocity/y,angular_velocity/z,linear_acceleration/x,linear_acceleration/y,linear_acceleration/z,pitch
1684869371.30169,0.00039709,0.00034159,-0.0017567,-0.32333374,4.5406394,8.974710464,-0.032965577
1684869371.34148,-0.00002504,0.00032151,-0.0017377,-0.368807971,4.533952713,8.95994091,-0.037603966
1684869371.38186,-0.00041928,0.00029652,-0.00173729,-0.416224509,4.552293777,8.963511467,-0.042441334
1684869371.42221,-0.00119826,0.00026915,-0.00179238,-0.429199755,4.556388855,8.970308304,-0.043765219
1684869371.46185,-0.00158333,0.00023004,-0.00180579,-0.457172573,4.527894974,8.91217804,-0.046619594
1684869371.50231,-0.00182951,0.00016226,-0.00179114,-0.520157754,4.482241631,8.94389534,-0.053048093
1684869371.54216,-0.00218681,0.00011365,-0.00180448,-0.516876876,4.466163158,8.928645134,-0.052713183
1684869371.58166,-0.00254442,0.00001859,-0.00182674,-0.570481181,4.413024426,8.925584793,-0.058185852
1684869371.62159,-0.00269757,-0.0000224,-0.0018683,-0.583167732,4.375031471,8.934838295,-0.05948132
1684869371.66278,-0.00271634,-0.0000638,-0.00185848,-0.630753696,4.25854969,8.94949913,-0.064341397
1684869371.70159,-0.00263781,-0.00009217,-0.00182577,-0.649935901,4.225183487,9.010850906,-0.066300949
1684869371.7428,-0.00259151,-0.00010651,-0.00183962,-0.670179605,4.16892767,9.040878296,-0.068369215
1684869371.78212,-0.00265655,-0.00012457,-0.00183013,-0.680200636,4.094277382,9.054326057,-0.069393155
1684869371.82218,-0.00273043,-0.00007765,-0.00183513,-0.700150132,4.008726597,9.084758759,-0.071431795
1684869371.86247,-0.00261014,-0.00011076,-0.00180239,-0.736477733,3.916145325,9.048727036,-0.075144884
1684869371.9026,-0.00231406,-0.00019608,-0.00175538,-0.768110156,3.865554333,9.077933311,-0.078378916
1684869371.94245,-0.00223558,-0.00023335,-0.00168539,-0.806957901,3.787367821,9.069220543,-0.082351756
1684869371.98194,-0.00204596,-0.00030421,-0.00167097,-0.832603693,3.758176565,9.072844505,-0.084975183
1684869372.02178,-0.00192143,-0.00040715,-0.00165624,-0.81595695,3.673565626,9.077693939,-0.083272245
1684869372.06186,-0.00161595,-0.0004787,-0.00161864,-0.830970347,3.638484955,9.11538887,-0.084808083
1684869372.10178,-0.00152366,-0.00054901,-0.00162276,-0.838107049,3.601251841,9.138228416,-0.085538223
1684869372.14146,-0.00157977,-0.00063702,-0.00164057,-0.837306798,3.563715219,9.151698112,-0.085456348
1684869372.18208,-0.00154765,-0.00068353,-0.00162628,-0.861108065,3.517507553,9.194541931,-0.087891716
1684869372.22293,-0.00160333,-0.00067826,-0.00159841,-0.866307676,3.479848623,9.208197594,-0.088423814
1684869372.26249,-0.00149221,-0.0007022,-0.00158432,-0.878068984,3.444848061,9.231262207,-0.089627491
1684869372.30209,-0.00151559,-0.00072981,-0.00157479,-0.845536709,3.433739662,9.250697136,-0.086298382
1684869372.34236,-0.00146481,-0.00075782,-0.00153739,-0.853572667,3.391508102,9.262878418,-0.087120631
1684869372.38233,-0.00143742,-0.00080869,-0.00147647,-0.852616489,3.343892097,9.294914246,-0.087022791
1684869372.42306,-0.00151201,-0.00088626,-0.00142473,-0.851960897,3.288895845,9.292089462,-0.086955708
1684869372.46173,-0.00165626,-0.0009224,-0.0013686,-0.825148821,3.282196045,9.275766373,-0.08421253
1684869372.50201,-0.00156425,-0.00104335,-0.00128402,-0.831343293,3.223359585,9.262373924,-0.084846237
1684869372.54184,-0.00150942,-0.00112679,-0.0012322,-0.827883363,3.205733776,9.275167465,-0.084492275
1684869372.58175,-0.00135246,-0.00122515,-0.00119894,-0.816105306,3.182327747,9.261138916,-0.083287421
1684869372.6228,-0.0012743,-0.00130881,-0.00113322,-0.808144748,3.139241934,9.268100739,-0.082473152
1684869372.66304,-0.00127039,-0.00141542,-0.00110911,-0.794986904,3.114904642,9.276724815,-0.081127383
1684869372.70253,-0.00137756,-0.00147918,-0.00104346,-0.769979894,3.083603382,9.322443962,-0.0785701
1684869372.7418,-0.00147964,-0.00148765,-0.00102938,-0.753453493,3.062796831,9.356471062,-0.07688035
1684869372.78237,-0.00154435,-0.00144986,-0.00099711,-0.746836543,3.019548893,9.39012146,-0.076203858
1684869372.82316,-0.00157218,-0.0014354,-0.00095074,-0.738312721,2.990750313,9.412745476,-0.075332467
1684869372.86271,-0.00155789,-0.00137512,-0.00094195,-0.714878023,2.928250074,9.433096886,-0.072937029
1684869372.90242,-0.00134416,-0.00129284,-0.00090556,-0.70223403,2.912189245,9.491335869,-0.071644765
1684869372.94182,-0.00127884,-0.00121402,-0.00085513,-0.670530379,2.843740225,9.503005981,-0.068405056
1684869372.98128,-0.00116718,-0.00113082,-0.00079546,-0.66187948,2.773591757,9.506834984,-0.06752117
1684869373.02142,-0.00114844,-0.00107469,-0.00071693,-0.651827514,2.74052,9.506109238,-0.0664942
1684869373.0613,-0.00108333,-0.00101413,-0.00061986,-0.622119606,2.697494745,9.510410309,-0.063459466
1684869373.10297,-0.00097668,-0.0009912,-0.00055039,-0.62076509,2.679638863,9.460709572,-0.063321113
1684869373.14235,-0.0007958,-0.00098318,-0.00054126,-0.61075002,2.685567379,9.460745811,-0.062298191
1684869373.18188,-0.00066595,-0.00097006,-0.00053216,-0.603446186,2.681683064,9.476681709,-0.061552232
1684869373.22156,-0.00061012,-0.00094741,-0.00055562,-0.591240764,2.679565668,9.499248505,-0.060305737
1684869373.26285,-0.00051715,-0.00090674,-0.00059787,-0.572134376,2.670704842,9.543007851,-0.05835466
1684869373.3031,-0.00048878,-0.00082776,-0.00058922,-0.548759758,2.660844088,9.597373009,-0.055968028
1684869373.34291,-0.00055279,-0.00068814,-0.00060429,-0.538147032,2.649595499,9.641135216,-0.054884537
1684869373.3824,-0.00061681,-0.00053899,-0.0005869,-0.523937643,2.637714148,9.678314209,-0.05343395
1684869373.42185,-0.00066694,-0.00039929,-0.00056942,-0.520107627,2.63788867,9.651574135,-0.053042976
1684869373.46216,-0.00074507,-0.00028257,-0.00056106,-0.484261572,2.633892059,9.643316269,-0.049384145
1684869373.5029,-0.00086026,-0.00017512,-0.00057581,-0.514369547,2.621799469,9.63385582,-0.05245724
1684869373.54342,-0.00096157,-0.00006305,-0.00059529,-0.53069663,2.601501942,9.622900963,-0.054123937
1684869373.58277,-0.00096081,0.00005769,-0.00058699,-0.54223603,2.571499825,9.6143713,-0.055301989
1684869373.62211,-0.00089094,0.0001082,-0.00059675,-0.549958706,2.581672668,9.594589233,-0.056090437
1684869373.66212,-0.00084434,0.000145,-0.00059707,-0.552427351,2.547807455,9.57659626,-0.056342481
1684869373.70265,-0.00082587,0.0001214,-0.00063407,-0.561776936,2.551667929,9.545924187,-0.057297088
1684869373.74274,-0.00075166,0.00011604,-0.0006573,-0.560914755,2.535496712,9.53104496,-0.057209056
1684869373.78235,-0.00077027,0.00008317,-0.00072673,-0.580227196,2.52548337,9.498929024,-0.059181043
1684869373.82197,-0.00075177,0.00006895,-0.00075452,-0.572537065,2.503078461,9.522522926,-0.058395779
1684869373.86133,-0.00076101,0.00005935,-0.00081487,-0.586519539,2.51565814,9.514852524,-0.059823602
1684869373.90128,-0.00080718,0.00007798,-0.00084752,-0.601714909,2.480138063,9.514255524,-0.061375418
1684869373.94191,-0.00079325,0.00007782,-0.00085682,-0.608239114,2.454491854,9.547182083,-0.062041742
1684869373.98259,-0.00086267,0.00010157,-0.00085233,-0.610908031,2.415540695,9.557209015,-0.06231433
1684869374.02266,-0.00102016,0.00013537,-0.00083395,-0.618953586,2.379031181,9.591373444,-0.063136084
1684869374.06249,-0.00129378,0.00012818,-0.00080117,-0.588098884,2.322667599,9.596879959,-0.059984884
1684869374.10232,-0.00141889,0.00015253,-0.00077343,-0.603140533,2.28507328,9.604412079,-0.061521016
1684869374.14158,-0.0013074,0.00019848,-0.00072274,-0.604649007,2.225560188,9.604799271,-0.061675077
1684869374.18222,-0.00124711,0.00022177,-0.00066718,-0.610449255,2.158590794,9.645267487,-0.062267473
1684869374.22204,-0.00137699,0.00023232,-0.00061146,-0.599784315,2.115322113,9.599172592,-0.061178249
1684869374.26235,-0.0013956,0.00023277,-0.00055099,-0.604311228,2.103470802,9.611046791,-0.061640579
1684869374.30205,-0.00127996,0.00020437,-0.00052297,-0.591923892,2.126093626,9.585954666,-0.0603755
1684869374.3418,-0.00117827,0.00015732,-0.00050403,-0.598340511,2.11461854,9.593849182,-0.061030797
1684869374.38223,-0.00127148,0.00007425,-0.00053119,-0.575352907,2.075777054,9.575847626,-0.05868331
1684869374.42263,-0.00149934,-0.00004981,-0.00057184,-0.583411694,2.080050707,9.555929184,-0.059506233
1684869374.4634,-0.00159294,-0.00020266,-0.000617,-0.573475182,2.074326515,9.5024786,-0.058491571
1684869374.50251,-0.00162217,-0.00042996,-0.00062441,-0.560268998,2.035339832,9.434020996,-0.057143122
1684869374.54201,-0.00160073,-0.00071815,-0.00064991,-0.551114082,2.014360189,9.352430344,-0.056208398
1684869374.58178,-0.00155636,-0.00102942,-0.00064738,-0.54719919,1.967864037,9.287896156,-0.0558087
1684869374.62187,-0.00136398,-0.00139729,-0.0006026,-0.528772295,1.929020047,9.270002365,-0.05392749
1684869374.66214,-0.00123657,-0.00175976,-0.00052065,-0.502619028,1.864615321,9.277380943,-0.051257817
1684869374.70344,-0.00124799,-0.00206515,-0.00037867,-0.440317839,1.761403918,9.3052845,-0.044899676
1684869374.74288,-0.00119464,-0.00235634,-0.00014391,-0.41048941,1.722855091,9.332799911,-0.041856197
1684869374.78241,-0.00116869,-0.00258236,0.00009033,-0.342527598,1.671818852,9.416017532,-0.034923265
1684869374.82226,-0.00106806,-0.0027205,0.00035635,-0.282616109,1.596543193,9.527090073,-0.028812968
1684869374.86206,-0.00089726,-0.00276638,0.00061227,-0.228962705,1.58019197,9.609477997,-0.023341845
1684869374.90179,-0.00078167,-0.00274703,0.00084909,-0.177649304,1.620580435,9.687063217,-0.018109991
1684869374.94273,-0.00074877,-0.00262065,0.00107083,-0.105259404,1.635878086,9.799238205,-0.010730013
1684869374.98222,-0.00079888,-0.00244305,0.0011808,-0.044000551,1.640650749,9.883350372,-0.00448529
1684869375.02173,-0.00093651,-0.00218152,0.00122504,0.02623909,1.650756001,9.94762516,0.002674732
1684869375.06154,-0.00101341,-0.00187934,0.00118064,0.049423289,1.686844707,9.981396675,0.005038073
1684869375.1018,-0.0009918,-0.00143493,0.00104283,0.05658295,1.693243265,10.013562202,0.005767917
1684869375.14194,-0.00096124,-0.00106055,0.00083521,0.077620998,1.703540206,9.992291451,0.007912519
1684869375.18267,-0.00100504,-0.00072296,0.0006047,0.095030896,1.686593533,9.956022263,0.009687297
1684869375.22242,-0.00103977,-0.00041802,0.0003512,0.082414024,1.646667004,9.886241913,0.008401121
1684869375.26238,-0.00101927,-0.00016893,0.00014463,0.077597283,1.573350549,9.838862419,0.007910101
1684869375.30177,-0.00099005,0.00002042,0.0000315,0.033865131,1.511082411,9.803600311,0.00345211
1684869375.34199,-0.00095202,0.00016397,0.000021,0.021054691,1.443198204,9.799082756,0.002146249
1684869375.38278,-0.00087267,0.00027534,0.00008508,0.02130501,1.406808019,9.821250916,0.002171766
1684869375.42134,-0.0007285,0.00037249,0.00019111,0.00364868,1.357598186,9.865112305,0.000371935
1684869375.46184,-0.0005708,0.00042814,0.00034394,-0.02374199,1.330129623,9.905031204,-0.002420185
1684869375.5017,-0.00033886,0.00049728,0.00051056,-0.035042878,1.294870615,9.971596718,-0.003572166
1684869375.54173,-0.00010685,0.00057093,0.0006632,-0.05557663,1.318002939,9.982392311,-0.005665334
1684869375.58153,0.00008344,0.00064946,0.0007879,-0.056803592,1.328370214,10.03601265,-0.005790409
1684869375.62207,0.00015787,0.00070507,0.00085713,-0.06936989,1.383562803,10.037667274,-0.007071403
1684869375.66305,0.00014881,0.00075652,0.00089387,-0.086799391,1.422384262,10.021962166,-0.008848168
1684869375.70249,0.000112,0.00078431,0.00085185,-0.117778391,1.438918233,10.002007484,-0.012006241
1684869375.74177,0.00015846,0.00077882,0.00077284,-0.126055449,1.450616002,9.980745316,-0.012850043
1684869375.78211,0.00012622,0.00077836,0.00068458,-0.142369539,1.472092986,9.946107864,-0.014513205
1684869375.82187,0.00009364,0.00073632,0.00060126,-0.148327246,1.482252717,9.903431892,-0.015120581
1684869375.86288,-0.00007365,0.00066284,0.00055085,-0.150658026,1.479201674,9.835338593,-0.015358201
1684869375.90152,-0.00020387,0.00057975,0.00049155,-0.16766113,1.507662177,9.802192688,-0.017091671
1684869375.94168,-0.00041788,0.00040033,0.0004603,-0.172277734,1.499964118,9.770089149,-0.017562344
1684869375.9816,-0.000623,0.00026664,0.00042895,-0.164964676,1.518911839,9.759578705,-0.016816764
1684869376.02202,-0.00083706,0.00012383,0.0003745,-0.163992688,1.508200288,9.746132851,-0.016717668
1684869376.06322,-0.00110198,0.00001889,0.0003569,-0.167900622,1.492266655,9.762098312,-0.017116088
1684869376.10278,-0.00136184,-0.00002118,0.00033879,-0.167475581,1.468310833,9.761868477,-0.017072754
1684869376.14213,-0.00157966,-0.00001517,0.00031564,-0.184209734,1.429376245,9.742941856,-0.018778854
1684869376.18169,-0.0017645,0.00007891,0.00030568,-0.209123224,1.383384466,9.747986794,-0.021318967
1684869376.2228,-0.00180532,0.00022306,0.00029521,-0.230156019,1.358854651,9.725052834,-0.023463521
1684869376.26262,-0.00168822,0.0004125,0.00027496,-0.228923947,1.311287761,9.723568916,-0.023337893
1684869376.30293,-0.00157556,0.00061557,0.00022209,-0.235734165,1.29843545,9.707470894,-0.024032299
1684869376.34164,-0.00128678,0.00078911,0.00010896,-0.246400759,1.278327465,9.716659546,-0.025119946
1684869376.38176,-0.00084037,0.00096146,-0.00002288,-0.234772101,1.263246775,9.697958946,-0.023934202
1684869376.42152,-0.00028746,0.00110034,-0.00018237,-0.247025847,1.207657933,9.713708878,-0.025183686
1684869376.46097,0.00023752,0.00121139,-0.0003602,-0.219772473,1.182279348,9.713537216,-0.022404777
1684869376.50321,0.00075749,0.00126211,-0.00054217,-0.235726327,1.160443902,9.716114998,-0.0240315
1684869376.54304,0.00120764,0.00127646,-0.00067265,-0.219024122,1.134822249,9.731900215,-0.022328473
1684869376.58243,0.0015924,0.00124999,-0.00076099,-0.219385594,1.094451785,9.750516891,-0.02236533
1684869376.62183,0.0019119,0.00116863,-0.00077908,-0.207782447,1.140094399,9.789340973,-0.021182262
1684869376.66247,0.00218019,0.00107398,-0.0007552,-0.205048814,1.156244159,9.809384346,-0.020903542
1684869376.70277,0.00231847,0.00093478,-0.00062399,-0.204203933,1.186032414,9.837564468,-0.020817399
1684869376.74257,0.00221972,0.0008111,-0.00046488,-0.198130473,1.251329422,9.833885193,-0.02019816
1684869376.78231,0.00201887,0.00063279,-0.00027738,-0.242265016,1.324693441,9.798298836,-0.024698231
1684869376.82164,0.00170206,0.00043648,-0.00012685,-0.255838692,1.415121555,9.732254028,-0.026082335
1684869376.86143,0.00136178,0.00018928,0.00003344,-0.264217436,1.484505534,9.684725761,-0.026936737
1684869376.90219,0.00091495,-0.00004816,0.00013789,-0.308028013,1.533279657,9.639914513,-0.031404552
1684869376.94291,0.00039839,-0.00031293,0.00025658,-0.311602712,1.577586055,9.602893829,-0.031769127
1684869376.98275,-0.00002994,-0.00055982,0.00035645,-0.342946529,1.582695484,9.575060844,-0.034965996
1684869377.02221,-0.00053667,-0.00075997,0.00043276,-0.348260731,1.611348391,9.601974487,-0.035508045
1684869377.06196,-0.00100598,-0.00090007,0.0004946,-0.350754321,1.567708135,9.645560265,-0.035762395
1684869377.10163,-0.00143783,-0.00099423,0.00053281,-0.333738178,1.535727382,9.729277611,-0.034026767
1684869377.14289,-0.00182272,-0.00097692,0.00063051,-0.341419518,1.481668711,9.855664253,-0.034810243
1684869377.18264,-0.00215627,-0.00090432,0.00070444,-0.330600649,1.450390697,9.930271149,-0.033706754
1684869377.22217,-0.00244337,-0.00080857,0.00082465,-0.338331759,1.395120502,9.992714882,-0.034495297
1684869377.26187,-0.00256823,-0.00072331,0.00094952,-0.333991617,1.323063374,10.029602051,-0.034052617
1684869377.30235,-0.00260041,-0.00062913,0.00110213,-0.340319455,1.276217937,10.029363632,-0.034698038
1684869377.34201,-0.00251687,-0.00057778,0.00122714,-0.36296767,1.264517069,10.026696205,-0.03700821
1684869377.38276,-0.00236367,-0.00050839,0.00134732,-0.355335921,1.243645191,10.018541336,-0.036229732
1684869377.42321,-0.00211765,-0.00045411,0.00140253,-0.362950116,1.236167312,9.997081757,-0.037006419
1684869377.46237,-0.00180206,-0.00041018,0.00136014,-0.331513196,1.250615239,9.946332932,-0.033799829
1684869377.50192,-0.00143528,-0.00037656,0.00123416,-0.345168829,1.275850534,9.885036469,-0.03519267
1684869377.54163,-0.00104979,-0.00033911,0.00101521,-0.333981693,1.272866607,9.803497314,-0.034051605
1684869377.58157,-0.00066435,-0.0003157,0.00076846,-0.33463034,1.269680858,9.723453522,-0.034117764
1684869377.62232,-0.00018173,-0.00034457,0.00044771,-0.332352281,1.266736507,9.652799606,-0.033885412
1684869377.66332,0.00019898,-0.00033987,0.00016857,-0.294272989,1.215118051,9.64982605,-0.030001747
1684869377.70181,0.00051491,-0.00031589,-0.00004557,-0.284016788,1.195419312,9.6416502,-0.028955808
1684869377.74169,0.00087246,-0.00027784,-0.00022272,-0.275042415,1.145620227,9.645482063,-0.028040618
1684869377.78274,0.00118843,-0.00020669,-0.00034898,-0.235766813,1.089475513,9.677128792,-0.024035628
1684869377.82322,0.00149506,-0.0001353,-0.00045666,-0.212477773,1.071260214,9.702444077,-0.021660998
1684869377.86225,0.00171845,-0.00002123,-0.00050885,-0.184009373,1.074837208,9.739705086,-0.018758427
1684869377.90313,0.00188621,0.00008853,-0.0005656,-0.188036874,1.086192727,9.785104752,-0.019169051
1684869377.94162,0.00210042,0.00022123,-0.00062725,-0.175479874,1.155200005,9.818701744,-0.017888811
1684869377.98168,0.00226371,0.00035885,-0.00069354,-0.151275247,1.218003154,9.877731323,-0.015421126
1684869378.02149,0.00237119,0.00049255,-0.00072727,-0.134661779,1.270851135,9.915439606,-0.013727422
1684869378.06232,0.00237677,0.00063635,-0.0007331,-0.133577272,1.333241105,9.903744698,-0.01361686
1684869378.10171,0.00221518,0.00075854,-0.00068288,-0.124653779,1.368714571,9.871891975,-0.012707149
1684869378.14135,0.00188641,0.00084962,-0.00060443,-0.139177322,1.410186768,9.816094398,-0.014187767
1684869378.18132,0.00144587,0.00089563,-0.00046051,-0.156311035,1.465803504,9.812567711,-0.015934521
1684869378.22226,0.00092168,0.00091475,-0.00025588,-0.148748621,1.478225708,9.832698822,-0.015163539
1684869378.26302,0.00033743,0.00097143,-0.00005152,-0.160519555,1.465696335,9.851311684,-0.01636358
1684869378.30279,-0.0002656,0.00100072,0.00021353,-0.151660383,1.455077052,9.861829758,-0.01546039
1684869378.34269,-0.00079915,0.00102488,0.00046461,-0.191177353,1.43671,9.855072975,-0.019489241
1684869378.38176,-0.00126791,0.00102534,0.00072051,-0.201656774,1.417790771,9.84023571,-0.020557694
1684869378.42161,-0.001709,0.00098807,0.00091162,-0.235036373,1.419586301,9.822965622,-0.023961148
1684869378.4615,-0.0020483,0.00091284,0.00108904,-0.257617563,1.412719727,9.820310593,-0.026263729
1684869378.50165,-0.00231829,0.00073956,0.0012254,-0.291716903,1.400190711,9.814898491,-0.029741072
1684869378.54218,-0.00251895,0.00058778,0.00126863,-0.332486331,1.399508595,9.810987473,-0.033899085
1684869378.58154,-0.00266845,0.00041258,0.00128875,-0.363131791,1.401120782,9.795084953,-0.037024951
1684869378.62173,-0.00279945,0.00020889,0.00123007,-0.390957952,1.417628288,9.799253464,-0.039863559
1684869378.66217,-0.0028376,0.0000041,0.00112491,-0.420488805,1.375486732,9.776332855,-0.042876419
1684869378.70347,-0.00281568,-0.00022889,0.00101526,-0.441984773,1.373391747,9.785810471,-0.04506977
1684869378.74314,-0.00265875,-0.00038886,0.00087706,-0.424840927,1.318945408,9.789393425,-0.043320473
1684869378.78253,-0.00238615,-0.00057736,0.00075299,-0.453822225,1.268827796,9.790444374,-0.046277702
1684869378.82239,-0.00204369,-0.00071513,0.00065167,-0.434318393,1.178263783,9.819431305,-0.044287503
1684869378.86163,-0.00161752,-0.00080711,0.00055461,-0.428575873,1.131731033,9.857761383,-0.043701562
1684869378.9015,-0.00109805,-0.0007973,0.00049847,-0.396377951,1.049622893,9.873462677,-0.040416502
1684869378.94171,-0.00049491,-0.00075563,0.00043271,-0.369515002,1.000415325,9.919956207,-0.037676089
1684869378.98144,0.00015494,-0.00065378,0.000385,-0.354652226,0.967144132,9.926545143,-0.036159992
1684869379.02101,0.00081413,-0.00053812,0.00034651,-0.314510554,0.927067935,9.953001022,-0.032065694
1684869379.0613,0.0015521,-0.00042764,0.00029404,-0.29692474,0.932195425,9.949015617,-0.030272181
1684869379.10212,0.00220188,-0.00033976,0.00025578,-0.306024998,0.949322641,9.922315598,-0.031200271
1684869379.14222,0.00272167,-0.00026944,0.00021772,-0.279526979,0.987630188,9.874313354,-0.028497943
1684869379.18273,0.00303242,-0.0002531,0.00021275,-0.27236557,1.02568543,9.854412079,-0.027767643
1684869379.22261,0.00317621,-0.00024957,0.00020335,-0.270860434,1.088829875,9.811903954,-0.027614155
1684869379.26242,0.00314383,-0.00025416,0.00012907,-0.288276374,1.195334435,9.807058334,-0.029390202
1684869379.30193,0.00289805,-0.00028101,0.00005044,-0.295471936,1.291290045,9.78493309,-0.030124019
1684869379.34171,0.00243931,-0.0002824,-0.00007477,-0.264716864,1.39824307,9.796207428,-0.026987666
1684869379.38173,0.00171201,-0.00023767,-0.00025605,-0.281948835,1.510452747,9.815765381,-0.02874492
1684869379.4221,0.00105901,-0.00016927,-0.00044218,-0.263467848,1.572115779,9.846982002,-0.026860299
1684869379.462,0.00033219,-0.00005403,-0.00063327,-0.254321754,1.613588572,9.876654625,-0.02592765
1684869379.5022,-0.00038519,0.00010316,-0.00080149,-0.242780134,1.616893888,9.879308701,-0.024750757
1684869379.54225,-0.00105627,0.00025553,-0.00094181,-0.252301782,1.588248372,9.865778923,-0.025721672
1684869379.58213,-0.00165797,0.00040802,-0.00099851,-0.262955993,1.536037683,9.835934639,-0.026808103
1684869379.62245,-0.00210216,0.00056926,-0.00097172,-0.267301261,1.46515429,9.787200928,-0.027251208
