__time,/riptide_1/imu_broadcaster/imu_status/angular_velocity/x,/riptide_1/imu_broadcaster/imu_status/angular_velocity/y,/riptide_1/imu_broadcaster/imu_status/angular_velocity/z,/riptide_1/imu_broadcaster/imu_status/header/stamp,/riptide_1/imu_broadcaster/imu_status/linear_acceleration/x,/riptide_1/imu_broadcaster/imu_status/linear_acceleration/y,/riptide_1/imu_broadcaster/imu_status/linear_acceleration/z,/riptide_1/pressure_broadcaster/pressure_status/altitude,/riptide_1/pressure_broadcaster/pressure_status/depth,/riptide_1/pressure_broadcaster/pressure_status/header/stamp,/riptide_1/pressure_broadcaster/pressure_status/pressure,/riptide_1/pressure_broadcaster/pressure_status/temperature,/riptide_1/tail_broadcaster/actuators_status/d_fin,/riptide_1/tail_broadcaster/actuators_status/header/stamp,/riptide_1/tail_broadcaster/actuators_status/p_fin,/riptide_1/tail_broadcaster/actuators_status/s_fin,/riptide_1/tail_broadcaster/actuators_status/thruster,/riptide_1/tail_broadcaster/multiplexer_status/automatic,/riptide_1/tail_broadcaster/multiplexer_status/header/stamp,/riptide_1/tail_broadcaster/multiplexer_status/remaining_time,/riptide_1/tail_broadcaster/rc_status/axes.0,/riptide_1/tail_broadcaster/rc_status/axes.1,/riptide_1/tail_broadcaster/rc_status/axes.2,/riptide_1/tail_broadcaster/rc_status/axes.3,/riptide_1/tail_broadcaster/rc_status/axes.4,/riptide_1/tail_broadcaster/rc_status/axes.5,/riptide_1/tail_broadcaster/rc_status/header/stamp,pitch_from_accel
1684869359.28201,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684869359.30149,,,,,,,,-1704.377807617,2.20759201,1684869359.30149,123160,18.069999695,,,,,,,,,,,,,,,,
1684869359.30151,,,,,,,,,,,,,0,1684869359.30151,-0.064402647,0.062831856,0.5,,,,,,,,,,,
1684869359.30152,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869359.30152,
1684869359.30153,,,,,,,,,,,,,,,,,,1,1684869359.30153,31.291999817,,,,,,,,
1684869359.30153,-0.00041038,0.00071298,-0.00257732,1684869359.30153,-0.454324037,2.833016396,9.715255737,,,,,,,,,,,,,,,,,,,,,-0.046328909
1684869359.34137,,,,,,,,-1714.325927734,2.221538782,1684869359.34137,123300,18.069999695,,,,,,,,,,,,,,,,
1684869359.34139,,,,,,,,,,,,,0,1684869359.34139,-0.037699111,0.036128316,0.5,,,,,,,,,,,
1684869359.3414,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869359.3414,
1684869359.34141,,,,,,,,,,,,,,,,,,1,1684869359.34141,31.245000839,,,,,,,,
1684869359.34142,-0.00032697,0.00069831,-0.00259583,1684869359.34142,-0.441418439,2.70420599,9.588368416,,,,,,,,,,,,,,,,,,,,,-0.045011981
1684869359.38162,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684869359.38268,,,,,,,,-1714.325927734,2.221538782,1684869359.38268,123300,18.069999695,,,,,,,,,,,,,,,,
1684869359.3827,,,,,,,,,,,,,0,1684869359.3827,-0.037699111,0.036128316,0.5,,,,,,,,,,,
1684869359.38271,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869359.38271,
1684869359.38272,,,,,,,,,,,,,,,,,,1,1684869359.38272,31.197999954,,,,,,,,
1684869359.38273,-0.00039671,0.00067105,-0.00258162,1684869359.38273,-0.461804956,2.748365641,9.734867096,,,,,,,,,,,,,,,,,,,,,-0.047092323
1684869359.4226,,,,,,,,-1724.974853516,2.236481905,1684869359.4226,123450,18.069999695,,,,,,,,,,,,,,,,
1684869359.42262,,,,,,,,,,,,,0,1684869359.42262,-0.037699111,0.036128316,0.5,,,,,,,,,,,
1684869359.42263,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869359.42263,
1684869359.42264,,,,,,,,,,,,,,,,,,1,1684869359.42264,31.174999237,,,,,,,,
1684869359.42265,-0.00038743,0.00067093,-0.00259093,1684869359.42265,-0.589519501,3.02019453,9.561155319,,,,,,,,,,,,,,,,,,,,,-0.060129959
1684869359.46269,,,,,,,,-1724.974853516,2.236481905,1684869359.46269,123450,18.069999695,,,,,,,,,,,,,,,,
1684869359.46272,,,,,,,,,,,,,0,1684869359.46272,-0.040840704,0.039269909,0.5,,,,,,,,,,,
1684869359.46274,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869359.46274,
1684869359.46274,,,,,,,,,,,,,,,,,,1,1684869359.46274,31.127000809,,,,,,,,
1684869359.46275,-0.00045707,0.00064331,-0.00262784,1684869359.46275,-0.647192359,2.901904583,9.57612896,,,,,,,,,,,,,,,,,,,,,-0.066020668
1684869359.48208,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684869359.50259,,,,,,,,-1724.974853516,2.236481905,1684869359.50259,123450,18.069999695,,,,,,,,,,,,,,,,
1684869359.50261,,,,,,,,,,,,,0,1684869359.50261,-0.040840704,0.039269909,0.5,,,,,,,,,,,
1684869359.50262,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869359.50262,
1684869359.50263,,,,,,,,,,,,,,,,,,1,1684869359.50262,31.799999237,,,,,,,,
1684869359.50263,-0.00068446,0.00061244,-0.00262746,1684869359.50263,-0.623051763,2.683838129,9.655532837,,,,,,,,,,,,,,,,,,,,,-0.063554679
1684869359.54202,,,,,,,,-1714.325927734,2.221538782,1684869359.54202,123300,18.069999695,,,,,,,,,,,,,,,,
1684869359.54204,,,,,,,,,,,,,0,1684869359.54204,-0.040840704,0.039269909,0.5,,,,,,,,,,,
1684869359.54205,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869359.54205,
1684869359.54206,,,,,,,,,,,,,,,,,,1,1684869359.54206,31.569999695,,,,,,,,
1684869359.54207,-0.00048541,0.00055518,-0.00264569,1684869359.54207,-0.574659467,2.718347311,9.728103638,,,,,,,,,,,,,,,,,,,,,-0.058612501
1684869359.5819,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684869359.58219,,,,,,,,-1714.325927734,2.221538782,1684869359.58219,123300,18.069999695,,,,,,,,,,,,,,,,
1684869359.58221,,,,,,,,,,,,,0,1684869359.58221,-0.015707964,0.014137167,0.5,,,,,,,,,,,
1684869359.58222,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869359.58222,
1684869359.58223,,,,,,,,,,,,,,,,,,1,1684869359.58223,31.100000381,,,,,,,,
1684869359.58224,-0.00038809,0.0005499,-0.0026364,1684869359.58224,-0.699168146,2.920941591,9.686388969,,,,,,,,,,,,,,,,,,,,,-0.071331439
1684869359.62171,,,,,,,,-1683.030517578,2.177705765,1684869359.62171,122860,18.069999695,,,,,,,,,,,,,,,,
1684869359.62173,,,,,,,,,,,,,0,1684869359.62173,-0.020420352,0.018849555,0.5,,,,,,,,,,,
1684869359.62174,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869359.62174,
1684869359.62175,,,,,,,,,,,,,,,,,,1,1684869359.62175,30.962999344,,,,,,,,
1684869359.62176,-0.00027672,0.00057246,-0.0026134,1684869359.62176,-0.690674245,2.872186422,9.565095901,,,,,,,,,,,,,,,,,,,,,-0.070463417
1684869359.66228,,,,,,,,-1735.612426758,2.251425028,1684869359.66228,123600,18.069999695,,,,,,,,,,,,,,,,
1684869359.6623,,,,,,,,,,,,,0,1684869359.6623,-0.020420352,0.018849555,0.5,,,,,,,,,,,
1684869359.66231,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869359.66231,
1684869359.66232,,,,,,,,,,,,,,,,,,1,1684869359.66232,30.915000916,,,,,,,,
1684869359.66233,-0.00037851,0.00061042,-0.00260438,1684869359.66233,-0.675942779,2.625377178,9.709461212,,,,,,,,,,,,,,,,,,,,,-0.068958082
1684869359.6817,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684869359.70205,,,,,,,,-1693.709350586,2.192648888,1684869359.70205,123010,18.069999695,,,,,,,,,,,,,,,,
1684869359.70207,,,,,,,,,,,,,0,1684869359.70207,-0.020420352,0.018849555,0.5,,,,,,,,,,,
1684869359.70208,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869359.70208,
1684869359.70208,,,,,,,,,,,,,,,,,,1,1684869359.70208,30.892000198,,,,,,,,
1684869359.70209,-0.00037845,0.00062442,-0.00259985,1684869359.70209,-0.659854174,2.6936481,9.80027771,,,,,,,,,,,,,,,,,,,,,-0.067314247
1684869359.74189,,,,,,,,-1724.974853516,2.236481905,1684869359.74189,123450,18.059999466,,,,,,,,,,,,,,,,
1684869359.74191,,,,,,,,,,,,,0,1684869359.74191,-0.018849555,0.017278759,0.5,,,,,,,,,,,
1684869359.74192,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869359.74192,
1684869359.74193,,,,,,,,,,,,,,,,,,1,1684869359.74193,30.843999863,,,,,,,,
1684869359.74194,-0.00023023,0.00059548,-0.00259503,1684869359.74194,-0.799972534,2.819875479,9.604686737,,,,,,,,,,,,,,,,,,,,,-0.08163729
1684869359.78192,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684869359.78214,,,,,,,,-1704.377807617,2.20759201,1684869359.78214,123160,18.069999695,,,,,,,,,,,,,,,,
1684869359.78217,,,,,,,,,,,,,0,1684869359.78216,-0.018849555,0.017278759,0.5,,,,,,,,,,,
1684869359.78218,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869359.78218,
1684869359.78219,,,,,,,,,,,,,,,,,,1,1684869359.78219,30.798000336,,,,,,,,
1684869359.7822,-0.00021184,0.00058637,-0.00255314,1684869359.7822,-0.833427548,2.61735487,9.567474365,,,,,,,,,,,,,,,,,,,,,-0.085059469
1684869359.82274,,,,,,,,-1683.030517578,2.177705765,1684869359.82274,122860,18.069999695,,,,,,,,,,,,,,,,
1684869359.82275,,,,,,,,,,,,,0,1684869359.82275,-0.018849555,0.017278759,0.5,,,,,,,,,,,
1684869359.82276,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869359.82276,
1684869359.82277,,,,,,,,,,,,,,,,,,1,1684869359.82277,30.774000168,,,,,,,,
1684869359.82278,-0.00012885,0.00052102,-0.00252012,1684869359.82278,-0.807430506,2.611444712,9.580490112,,,,,,,,,,,,,,,,,,,,,-0.082400096
1684869359.86313,,,,,,,,-1683.030517578,2.177705765,1684869359.86313,122860,18.069999695,,,,,,,,,,,,,,,,
1684869359.86315,,,,,,,,,,,,,0,1684869359.86315,0.006283185,-0.007853982,0.5,,,,,,,,,,,
1684869359.86318,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869359.86318,
1684869359.86319,,,,,,,,,,,,,,,,,,1,1684869359.86319,30.725999832,,,,,,,,
1684869359.8632,0.00051102,0.00053999,-0.00247416,1684869359.8632,-0.798502624,2.734306335,9.683102608,,,,,,,,,,,,,,,,,,,,,-0.081486952
1684869359.88107,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684869359.90265,,,,,,,,-1714.325927734,2.221538782,1684869359.90265,123300,18.069999695,,,,,,,,,,,,,,,,
1684869359.90266,,,,,,,,,,,,,0,1684869359.90266,0.006283185,-0.007853982,0.5,,,,,,,,,,,
1684869359.90267,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869359.90267,
1684869359.90268,,,,,,,,,,,,,,,,,,1,1684869359.90268,30.679000854,,,,,,,,
1684869359.90269,0.00145603,0.00043175,-0.00238084,1684869359.90269,-0.891517937,2.838506699,9.617830276,,,,,,,,,,,,,,,,,,,,,-0.091004045
1684869359.94241,,,,,,,,-1704.377807617,2.20759201,1684869359.94241,123160,18.059999466,,,,,,,,,,,,,,,,
1684869359.94242,,,,,,,,,,,,,0,1684869359.94242,0.006283185,-0.007853982,0.5,,,,,,,,,,,
1684869359.94243,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869359.94243,
1684869359.94244,,,,,,,,,,,,,,,,,,1,1684869359.94243,30.656000137,,,,,,,,
1684869359.94244,0.00203966,0.00035835,-0.00232479,1684869359.94244,-0.921346784,2.711416245,9.45929718,,,,,,,,,,,,,,,,,,,,,-0.094057767
1684869359.98173,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684869359.98235,,,,,,,,-1693.709350586,2.192648888,1684869359.98235,123010,18.069999695,,,,,,,,,,,,,,,,
1684869359.98237,,,,,,,,,,,,,0,1684869359.98237,0.032986723,-0.034557518,0.5,,,,,,,,,,,
1684869359.98239,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869359.98239,
1684869359.98239,,,,,,,,,,,,,,,,,,1,1684869359.98239,30.607999802,,,,,,,,
1684869359.98241,0.00274397,0.00027909,-0.00230126,1684869359.98241,-0.940152109,2.811702728,9.512207031,,,,,,,,,,,,,,,,,,,,,-0.095983408
1684869360.02163,,,,,,,,-1693.709350586,2.192648888,1684869360.02163,123010,18.059999466,,,,,,,,,,,,,,,,
1684869360.02165,,,,,,,,,,,,,0,1684869360.02165,0.037699111,-0.039269909,0.5,,,,,,,,,,,
1684869360.02166,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869360.02166,
1684869360.02167,,,,,,,,,,,,,,,,,,1,1684869360.02167,30.561000824,,,,,,,,
1684869360.02168,0.00396682,0.00012251,-0.00220771,1684869360.02168,-0.877084315,2.926582336,9.511515617,,,,,,,,,,,,,,,,,,,,,-0.089526713
1684869360.06133,,,,,,,,-1673.053466797,2.163758993,1684869360.06133,122719.9921875,18.059999466,,,,,,,,,,,,,,,,
1684869360.06135,,,,,,,,,,,,,0,1684869360.06135,0.037699111,-0.039269909,0.5,,,,,,,,,,,
1684869360.06136,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869360.06136,
1684869360.06136,,,,,,,,,,,,,,,,,,1,1684869360.06136,30.513999939,,,,,,,,
1684869360.06137,0.00495318,-0.00005105,-0.00211387,1684869360.06137,-0.987500906,3.04370594,9.391259193,,,,,,,,,,,,,,,,,,,,,-0.100833464
1684869360.08191,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684869360.1016,,,,,,,,-1652.358032227,2.134869099,1684869360.1016,122430.0078125,18.069999695,,,,,,,,,,,,,,,,
1684869360.10162,,,,,,,,,,,,,0,1684869360.10162,0.037699111,-0.039269909,0.5,,,,,,,,,,,
1684869360.10163,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869360.10163,
1684869360.10164,,,,,,,,,,,,,,,,,,1,1684869360.10164,30.490999222,,,,,,,,
1684869360.10165,0.00559179,-0.00020327,-0.00199214,1684869360.10165,-0.980422735,3.011898756,9.403664589,,,,,,,,,,,,,,,,,,,,,-0.10010828
1684869360.14174,,,,,,,,-1683.74230957,2.178702116,1684869360.14174,122869.9921875,18.059999466,,,,,,,,,,,,,,,,
1684869360.14176,,,,,,,,,,,,,0,1684869360.14176,0.067544244,-0.069115035,0.5,,,,,,,,,,,
1684869360.14177,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869360.14177,
1684869360.14178,,,,,,,,,,,,,,,,,,1,1684869360.14178,30.443000793,,,,,,,,
1684869360.14179,0.00566504,-0.00032376,-0.00187962,1684869360.14179,-0.934234858,3.221475124,9.420341492,,,,,,,,,,,,,,,,,,,,,-0.095377451
1684869360.18106,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684869360.18213,,,,,,,,-1652.358032227,2.134869099,1684869360.18213,122430.0078125,18.069999695,,,,,,,,,,,,,,,,
1684869360.18215,,,,,,,,,,,,,0,1684869360.18215,0.067544244,-0.069115035,0.5,,,,,,,,,,,
1684869360.18217,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869360.18217,
1684869360.18217,,,,,,,,,,,,,,,,,,1,1684869360.18217,30.395999908,,,,,,,,
1684869360.18218,0.00586363,-0.00042654,-0.00176267,1684869360.18218,-0.981371582,3.307966232,9.285622597,,,,,,,,,,,,,,,,,,,,,-0.10020549
1684869360.22121,,,,,,,,-1652.358032227,2.134869099,1684869360.22121,122430.0078125,18.069999695,,,,,,,,,,,,,,,,
1684869360.22123,,,,,,,,,,,,,0,1684869360.22123,0.067544244,-0.069115035,0.5,,,,,,,,,,,
1684869360.22124,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869360.22124,
1684869360.22125,,,,,,,,,,,,,,,,,,1,1684869360.22125,30.372999191,,,,,,,,
1684869360.22126,0.00698889,-0.00061009,-0.00163165,1684869360.22126,-0.987847269,3.412389994,9.197883606,,,,,,,,,,,,,,,,,,,,,-0.100868951
1684869360.26184,,,,,,,,-1641.638183594,2.119925976,1684869360.26184,122280.0078125,18.059999466,,,,,,,,,,,,,,,,
1684869360.26186,,,,,,,,,,,,,0,1684869360.26186,0.053407077,-0.054977871,0.5,,,,,,,,,,,
1684869360.26187,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869360.26187,
1684869360.26188,,,,,,,,,,,,,,,,,,1,1684869360.26188,30.326000214,,,,,,,,
1684869360.26189,0.00741429,-0.00077043,-0.0015562,1684869360.26189,-1.06740725,3.508764505,9.154720306,,,,,,,,,,,,,,,,,,,,,-0.109023931
1684869360.28151,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684869360.30271,,,,,,,,-1641.638183594,2.119925976,1684869360.30271,122280.0078125,18.059999466,,,,,,,,,,,,,,,,
1684869360.30273,,,,,,,,,,,,,0,1684869360.30273,0.053407077,-0.054977871,0.5,,,,,,,,,,,
1684869360.30274,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869360.30274,
1684869360.30275,,,,,,,,,,,,,,,,,,1,1684869360.30275,30.278999329,,,,,,,,
1684869360.30275,0.00758013,-0.00091484,-0.00145284,1684869360.30275,-0.934314907,3.800155163,9.176859856,,,,,,,,,,,,,,,,,,,,,-0.095385648
1684869360.34284,,,,,,,,-1673.053466797,2.163758993,1684869360.34284,122719.9921875,18.059999466,,,,,,,,,,,,,,,,
1684869360.34286,,,,,,,,,,,,,0,1684869360.34286,0.053407077,-0.054977871,0.5,,,,,,,,,,,
1684869360.34287,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869360.34287,
1684869360.34288,,,,,,,,,,,,,,,,,,1,1684869360.34288,30.254999161,,,,,,,,
1684869360.34289,0.00715294,-0.00099511,-0.0014194,1684869360.34289,-0.938777447,3.937849283,9.114761353,,,,,,,,,,,,,,,,,,,,,-0.095842633
1684869360.38178,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684869360.3831,,,,,,,,-1652.358032227,2.134869099,1684869360.3831,122430.0078125,18.049999237,,,,,,,,,,,,,,,,
1684869360.38313,,,,,,,,,,,,,0,1684869360.38313,0.098960169,-0.100530967,0.5,,,,,,,,,,,
1684869360.38314,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869360.38314,
1684869360.38315,,,,,,,,,,,,,,,,,,1,1684869360.38315,30.208000183,,,,,,,,
1684869360.38316,0.00682788,-0.00105727,-0.00132067,1684869360.38316,-0.946270347,4.044949532,8.974715233,,,,,,,,,,,,,,,,,,,,,-0.096609985
1684869360.42252,,,,,,,,-1631.622802734,2.105978966,1684869360.42252,122140,18.059999466,,,,,,,,,,,,,,,,
1684869360.42253,,,,,,,,,,,,,0,1684869360.42253,0.059690259,-0.061261058,0.5,,,,,,,,,,,
1684869360.42255,,,,,,,,,,,,,,,,,,,,,0.002,0,0,0,0,0,1684869360.42255,
1684869360.42256,,,,,,,,,,,,,,,,,,1,1684869360.42256,30.160999298,,,,,,,,
1684869360.42257,0.00701701,-0.00117386,-0.0012037,1684869360.42257,-1.017956495,4.038427353,8.913988113,,,,,,,,,,,,,,,,,,,,,-0.103954356
1684869360.46172,,,,,,,,-1662.353271484,2.14881587,1684869360.46172,122569.9921875,18.049999237,,,,,,,,,,,,,,,,
1684869360.46174,,,,,,,,,,,,,0,1684869360.46174,0.059690259,-0.061261058,0.5,,,,,,,,,,,
1684869360.46175,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869360.46175,
1684869360.46176,,,,,,,,,,,,,,,,,,1,1684869360.46176,30.13699913,,,,,,,,
1684869360.46177,0.00696984,-0.00128447,-0.00116128,1684869360.46177,-0.921369672,4.364188671,8.815751076,,,,,,,,,,,,,,,,,,,,,-0.09406011
1684869360.48188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684869360.50147,,,,,,,,-1600.085693359,2.062145948,1684869360.50147,121700,18.059999466,,,,,,,,,,,,,,,,
1684869360.50149,,,,,,,,,,,,,0,1684869360.50149,0.059690259,-0.061261058,0.5,,,,,,,,,,,
1684869360.5015,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869360.5015,
1684869360.50151,,,,,,,,,,,,,,,,,,1,1684869360.50151,30.899999619,,,,,,,,
1684869360.50152,0.00691837,-0.00134878,-0.00110958,1684869360.50152,-0.890064538,4.534919739,8.736990929,,,,,,,,,,,,,,,,,,,,,-0.090855275
1684869360.54192,,,,,,,,-1641.638183594,2.119925976,1684869360.54192,122280.0078125,18.059999466,,,,,,,,,,,,,,,,
1684869360.54194,,,,,,,,,,,,,0,1684869360.54194,0.064402647,-0.065973446,0.5,,,,,,,,,,,
1684869360.54195,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869360.54195,
1684869360.54196,,,,,,,,,,,,,,,,,,1,1684869360.54196,30.430000305,,,,,,,,
1684869360.54197,0.00669077,-0.00141203,-0.00109033,1684869360.54197,-0.894129813,4.547478199,8.712312698,,,,,,,,,,,,,,,,,,,,,-0.091271401
1684869360.58142,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684869360.58272,,,,,,,,-1641.638183594,2.119925976,1684869360.58271,122280.0078125,18.049999237,,,,,,,,,,,,,,,,
1684869360.58274,,,,,,,,,,,,,0,1684869360.58274,0.064402647,-0.065973446,0.5,,,,,,,,,,,
1684869360.58275,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869360.58275,
1684869360.58276,,,,,,,,,,,,,,,,,,1,1684869360.58276,30.190000534,,,,,,,,
1684869360.58277,0.00632403,-0.00146023,-0.00106651,1684869360.58277,-0.961026311,4.671057701,8.55335331,,,,,,,,,,,,,,,,,,,,,-0.098121319
1684869360.62183,,,,,,,,-1610.130249023,2.076092958,1684869360.62183,121840,18.059999466,,,,,,,,,,,,,,,,
1684869360.62185,,,,,,,,,,,,,0,1684869360.62185,0.064402647,-0.065973446,0.5,,,,,,,,,,,
1684869360.62186,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869360.62186,
1684869360.62187,,,,,,,,,,,,,,,,,,1,1684869360.62187,29.972000122,,,,,,,,
1684869360.6219,0.00586949,-0.00148472,-0.00104746,1684869360.6219,-0.843614936,4.829036236,8.645124435,,,,,,,,,,,,,,,,,,,,,-0.086101753
1684869360.66196,,,,,,,,-1610.130249023,2.076092958,1684869360.66196,121840,18.049999237,,,,,,,,,,,,,,,,
1684869360.66198,,,,,,,,,,,,,0,1684869360.66198,0.073827431,-0.075398222,0.5,,,,,,,,,,,
1684869360.66199,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869360.66199,
1684869360.662,,,,,,,,,,,,,,,,,,1,1684869360.662,29.923999786,,,,,,,,
1684869360.66201,0.00553568,-0.00149177,-0.00106114,1684869360.66201,-0.806918383,4.987825871,8.558867455,,,,,,,,,,,,,,,,,,,,,-0.082347714
1684869360.68106,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684869360.68218,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684869360.69675,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684869360.69787,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684869360.70314,,,,,,,,-1610.130249023,2.076092958,1684869360.70313,121840,18.049999237,,,,,,,,,,,,,,,,
1684869360.70315,,,,,,,,,,,,,0,1684869360.70315,0.073827431,-0.075398222,0.5,,,,,,,,,,,
1684869360.70316,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869360.70316,
1684869360.70317,,,,,,,,,,,,,,,,,,1,1684869360.70316,29.877000809,,,,,,,,
1684869360.70317,0.00479862,-0.00147737,-0.00107942,1684869360.70317,-0.870819926,4.988791466,8.450663567,,,,,,,,,,,,,,,,,,,,,-0.088885592
1684869360.74231,,,,,,,,-1600.085693359,2.062145948,1684869360.74231,121700,18.049999237,,,,,,,,,,,,,,,,
1684869360.74233,,,,,,,,,,,,,0,1684869360.74233,0.073827431,-0.075398222,0.5,,,,,,,,,,,
1684869360.74234,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869360.74234,
1684869360.74235,,,,,,,,,,,,,,,,,,1,1684869360.74235,29.854999542,,,,,,,,
1684869360.74236,0.00435811,-0.00147884,-0.00107917,1684869360.74236,-0.853081703,5.058205128,8.366214752,,,,,,,,,,,,,,,,,,,,,-0.087070394
1684869360.78266,,,,,,,,-1631.622802734,2.105978966,1684869360.78266,122140,18.049999237,,,,,,,,,,,,,,,,
1684869360.78268,,,,,,,,,,,,,0,1684869360.78268,-0.351858377,0.350287586,0.5,,,,,,,,,,,
1684869360.78269,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869360.78269,
1684869360.7827,,,,,,,,,,,,,,,,,,1,1684869360.7827,29.805999756,,,,,,,,
1684869360.78271,0.00387582,-0.00149876,-0.00110197,1684869360.78271,-0.78217566,5.182183266,8.415036201,,,,,,,,,,,,,,,,,,,,,-0.079817206
1684869360.79753,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684869360.82232,,,,,,,,-1600.085693359,2.062145948,1684869360.82232,121700,18.049999237,,,,,,,,,,,,,,,,
1684869360.82234,,,,,,,,,,,,,0,1684869360.82234,-0.351858377,0.350287586,0.5,,,,,,,,,,,
1684869360.82235,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869360.82235,
1684869360.82236,,,,,,,,,,,,,,,,,,1,1684869360.82236,29.759000778,,,,,,,,
1684869360.82237,0.00355959,-0.00092611,-0.00120882,1684869360.82237,-0.693846583,5.364171505,8.732172966,,,,,,,,,,,,,,,,,,,,,-0.070787603
1684869360.86205,,,,,,,,-1620.882324219,2.091035843,1684869360.86205,121990,18.059999466,,,,,,,,,,,,,,,,
1684869360.86206,,,,,,,,,,,,,0,1684869360.86206,-0.35657078,0.354999959,0.5,,,,,,,,,,,
1684869360.86207,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869360.86207,
1684869360.86208,,,,,,,,,,,,,,,,,,1,1684869360.86208,29.711999893,,,,,,,,
1684869360.86209,0.00369788,0.00039057,-0.00132204,1684869360.86208,-0.659926593,5.352667809,9.020021439,,,,,,,,,,,,,,,,,,,,,-0.067321646
1684869360.89849,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684869360.9022,,,,,,,,-1610.130249023,2.076092958,1684869360.9022,121840,18.049999237,,,,,,,,,,,,,,,,
1684869360.90221,,,,,,,,,,,,,0,1684869360.90221,-0.35657078,0.354999959,0.5,,,,,,,,,,,
1684869360.90223,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869360.90223,
1684869360.90223,,,,,,,,,,,,,,,,,,1,1684869360.90223,29.688999176,,,,,,,,
1684869360.90224,0.00092282,0.00212089,-0.00169734,1684869360.90224,-0.57126981,5.190250874,9.328492165,,,,,,,,,,,,,,,,,,,,,-0.058266379
1684869360.94175,,,,,,,,-1589.313720703,2.047202826,1684869360.94175,121550,18.059999466,,,,,,,,,,,,,,,,
1684869360.94177,,,,,,,,,,,,,0,1684869360.94177,-0.365995556,0.364424735,0.5,,,,,,,,,,,
1684869360.94178,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869360.94178,
