time,d_fin,actuators_stamp,p_fin,s_fin,thruster,angular_velocity/x,angular_velocity/y,angular_velocity/z,imu_stamp,linear_acceleration/x,linear_acceleration/y,linear_acceleration/z,/riptide_1/imu_broadcaster/imu_status/orientation/pitch_deg,roll_orientation/deg,orientation/w,orientation/x,orientation/y,orientation/yaw_deg,orientation/z,depth,pressure_stamp,pressure
1681203585.66245,,,,,,,,,,,,,,,,,,,,3.002411,1681203585.66245,130753.65625
1681203585.66247,,,,,,0,-0.00449,0,1681203585.66247,-0.002178,0,9.804519,0.012734,0,1,0,0.000111,0,0,,,
1681203585.70337,0,1681203585.70337,-0.000227,0.000227,100,,,,,,,,,,,,,,,,,
1681203585.70338,,,,,,,,,,,,,,,,,,,,3.002417,1681203585.70338,130753.710938
1681203585.7034,,,,,,0,-0.003997,0,1681203585.7034,-0.000528,0,9.804023,0.003089,0,1,0,0.000027,0,0,,,
1681203585.7425,0,1681203585.7425,-0.000214,0.000214,100,,,,,,,,,,,,,,,,,
1681203585.74251,,,,,,,,,,,,,,,,,,,,3.002417,1681203585.74251,130753.710938
1681203585.74253,,,,,,0,-0.003728,0,1681203585.74253,0.000973,0,9.803753,-0.005688,0,1,0,-0.00005,0,0,,,
1681203585.78309,0,1681203585.78309,-0.000206,0.000206,100,,,,,,,,,,,,,,,,,
1681203585.7831,,,,,,,,,,,,,,,,,,,,3.00241,1681203585.7831,130753.640625
1681203585.78311,,,,,,0,-0.003599,0,1681203585.78311,0.002403,0,9.803622,-0.014048,0,1,0,-0.000123,0,0,,,
1681203585.82251,0,1681203585.82251,-0.000179,0.000179,100,,,,,,,,,,,,,,,,,
1681203585.82252,,,,,,,,,,,,,,,,,,,,3.002398,1681203585.82252,130753.523438
1681203585.82254,,,,,,0,-0.003129,0,1681203585.82254,0.003711,0,9.803149,-0.021698,0,1,0,-0.000189,0,0,,,
1681203585.86248,0,1681203585.86248,-0.000164,0.000164,100,,,,,,,,,,,,,,,,,
1681203585.86249,,,,,,,,,,,,,,,,,,,,3.002381,1681203585.86249,130753.351563
1681203585.8625,,,,,,0,-0.002864,0,1681203585.8625,0.004873,0,9.802881,-0.028491,0,1,0,-0.000249,0,0,,,
1681203585.90326,0,1681203585.90326,-0.000141,0.000141,100,,,,,,,,,,,,,,,,,
1681203585.90327,,,,,,,,,,,,,,,,,,,,3.002359,1681203585.90327,130753.140625
1681203585.90328,,,,,,0,-0.002495,0,1681203585.90328,0.005913,0,9.80251,-0.034571,0,1,0,-0.000302,0,0,,,
1681203585.94332,0,1681203585.94332,-0.000131,0.000131,100,,,,,,,,,,,,,,,,,
1681203585.94333,,,,,,,,,,,,,,,,,,,,3.002333,1681203585.94333,130752.882813
1681203585.94336,,,,,,0,-0.002294,0,1681203585.94336,0.006842,0,9.802307,-0.040003,0,1,0,-0.000349,0,0,,,
1681203585.9825,0,1681203585.9825,-0.000126,0.000126,100,,,,,,,,,,,,,,,,,
1681203585.98252,,,,,,,,,,,,,,,,,,,,3.002303,1681203585.98252,130752.59375
1681203585.98253,,,,,,0,-0.002198,0,1681203585.98253,0.007718,0,9.802209,-0.045124,0,1,0,-0.000394,0,0,,,
1681203586.02215,0,1681203586.02215,-0.000106,0.000106,100,,,,,,,,,,,,,,,,,
1681203586.02216,,,,,,,,,,,,,,,,,,,,3.00227,1681203586.02216,130752.265625
1681203586.02218,,,,,,0,-0.001852,0,1681203586.02218,0.008504,0,9.801861,-0.049721,0,1,0,-0.000434,0,0,,,
1681203586.06252,0,1681203586.06252,-0.000095,0.000095,100,,,,,,,,,,,,,,,,,
1681203586.06253,,,,,,,,,,,,,,,,,,,,3.002234,1681203586.06253,130751.914063
1681203586.06255,,,,,,0,-0.001657,0,1681203586.06255,0.009183,0,9.801663,-0.053687,0,1,0,-0.000469,0,0,,,
1681203586.10214,0,1681203586.10214,-0.00008,0.00008,100,,,,,,,,,,,,,,,,,
1681203586.10216,,,,,,,,,,,,,,,,,,,,3.002195,1681203586.10216,130751.53125
1681203586.10217,,,,,,0,-0.001389,0,1681203586.10217,0.009772,0,9.801393,-0.057133,0,1,0,-0.000499,0,0,,,
1681203586.14238,0,1681203586.14238,-0.000071,0.000071,100,,,,,,,,,,,,,,,,,
1681203586.14239,,,,,,,,,,,,,,,,,,,,3.002154,1681203586.14239,130751.125
1681203586.18313,0,1681203586.18313,-0.000067,0.000067,100,,,,,,,,,,,,,,,,,
1681203586.18315,,,,,,,,,,,,,,,,,,,,3.00211,1681203586.18315,130750.703125
1681203586.18316,,,,,,0,-0.001172,0,1681203586.18316,0.010751,0,9.801174,-0.062856,0,1,0,-0.000549,0,0,,,
1681203586.22298,0,1681203586.22298,-0.000052,0.000052,100,,,,,,,,,,,,,,,,,
1681203586.22299,,,,,,,,,,,,,,,,,,,,3.002066,1681203586.22299,130750.265625
1681203586.223,,,,,,0,-0.000926,0,1681203586.223,0.011157,0,9.800926,-0.065229,0,1,0,-0.000569,0,0,,,
1681203586.26313,0,1681203586.26313,-0.000044,0.000044,100,,,,,,,,,,,,,,,,,
1681203586.26314,,,,,,,,,,,,,,,,,,,,3.002019,1681203586.26314,130749.804688
1681203586.26315,,,,,,0,-0.000787,0,1681203586.26315,0.011486,0,9.800785,-0.067152,0,1,0,-0.000586,0,0,,,
1681203586.30329,0,1681203586.30329,-0.000033,0.000033,100,,,,,,,,,,,,,,,,,
1681203586.3033,,,,,,,,,,,,,,,,,,,,3.001971,1681203586.3033,130749.34375
1681203586.30331,,,,,,0,-0.000598,0,1681203586.30331,0.011752,0,9.800595,-0.068707,0,1,0,-0.0006,0,0,,,
1681203586.34343,0,1681203586.34343,-0.000028,0.000028,100,,,,,,,,,,,,,,,,,
1681203586.34344,,,,,,,,,,,,,,,,,,,,3.001923,1681203586.34344,130748.859375
1681203586.34346,,,,,,0,-0.000495,0,1681203586.34346,0.011961,0,9.800491,-0.069931,0,1,0,-0.00061,0,0,,,
1681203586.38247,0,1681203586.38247,-0.000026,0.000026,100,,,,,,,,,,,,,,,,,
1681203586.38248,,,,,,,,,,,,,,,,,,,,3.001873,1681203586.38248,130748.375
1681203586.38249,,,,,,0,-0.000446,0,1681203586.38249,0.012143,0,9.800441,-0.070994,0,1,0,-0.00062,0,0,,,
1681203586.4232,0,1681203586.4232,-0.000015,0.000015,100,,,,,,,,,,,,,,,,,
1681203586.42321,,,,,,,,,,,,,,,,,,,,3.001823,1681203586.42321,130747.882813
1681203586.42322,,,,,,0,-0.000276,0,1681203586.42322,0.012281,0,9.80027,-0.0718,0,1,0,-0.000627,0,0,,,
1681203586.46318,0,1681203586.46318,-0.00001,0.00001,100,,,,,,,,,,,,,,,,,
1681203586.46319,,,,,,,,,,,,,,,,,,,,3.001773,1681203586.46319,130747.390625
1681203586.46321,,,,,,0,-0.000181,0,1681203586.46321,0.012366,0,9.800174,-0.072297,0,1,0,-0.000631,0,0,,,
1681203586.50326,0,1681203586.50326,-0.000002,0.000002,100,,,,,,,,,,,,,,,,,
1681203586.50327,,,,,,,,,,,,,,,,,,,,3.001722,1681203586.50327,130746.890625
1681203586.50329,,,,,,0,-0.000053,0,1681203586.50329,0.012408,0,9.800046,-0.072543,0,1,0,-0.000633,0,0,,,
1681203586.54433,0,1681203586.54433,0.000001,-0.000001,100,,,,,,,,,,,,,,,,,
1681203586.54434,,,,,,,,,,,,,,,,,,,,3.001671,1681203586.54434,130746.390625
1681203586.54436,,,,,,0,0.000016,0,1681203586.54436,0.012412,0,9.799976,-0.072566,0,1,0,-0.000633,0,0,,,
1681203586.58306,0,1681203586.58306,0.000003,-0.000003,100,,,,,,,,,,,,,,,,,
1681203586.58307,,,,,,,,,,,,,,,,,,,,3.00162,1681203586.58307,130745.890625
1681203586.58308,,,,,,0,0.000049,0,1681203586.58308,0.012398,0,9.799943,-0.072482,0,1,0,-0.000633,0,0,,,
1681203586.62318,0,1681203586.62318,0.00001,-0.00001,100,,,,,,,,,,,,,,,,,
1681203586.62319,,,,,,,,,,,,,,,,,,,,3.001569,1681203586.62319,130745.390625
1681203586.6232,,,,,,0,0.00016,0,1681203586.6232,0.012354,0,9.799832,-0.072229,0,1,0,-0.00063,0,0,,,
1681203586.66315,0,1681203586.66315,0.000013,-0.000013,100,,,,,,,,,,,,,,,,,
1681203586.66316,,,,,,,,,,,,,,,,,,,,3.001518,1681203586.66316,130744.890625
1681203586.66318,,,,,,0,0.000222,0,1681203586.66318,0.012276,0,9.799769,-0.071774,0,1,0,-0.000626,0,0,,,
1681203586.70254,0,1681203586.70254,0.000017,-0.000017,100,,,,,,,,,,,,,,,,,
1681203586.70256,,,,,,,,,,,,,,,,,,,,3.001468,1681203586.70256,130744.398438
1681203586.70257,,,,,,0,0.000302,0,1681203586.70257,0.012171,0,9.799688,-0.07116,0,1,0,-0.000621,0,0,,,
1681203586.74309,0,1681203586.74309,0.00002,-0.00002,100,,,,,,,,,,,,,,,,,
1681203586.7431,,,,,,,,,,,,,,,,,,,,3.001418,1681203586.7431,130743.914063
1681203586.74311,,,,,,0,0.000346,0,1681203586.74311,0.012042,0,9.799644,-0.070404,0,1,0,-0.000614,0,0,,,
1681203586.78256,0,1681203586.78256,0.000021,-0.000021,100,,,,,,,,,,,,,,,,,
1681203586.78257,,,,,,,,,,,,,,,,,,,,3.001369,1681203586.78257,130743.429688
1681203586.78258,,,,,,0,0.000367,0,1681203586.78258,0.011901,0,9.799623,-0.069581,0,1,0,-0.000607,0,0,,,
1681203586.82224,0,1681203586.82224,0.000011,-0.000011,0,,,,,,,,,,,,,,,,,
1681203586.82225,,,,,,,,,,,,,,,,,,,,3.001324,1681203586.82225,130742.992188
1681203586.82227,,,,,,0,0.000169,0,1681203586.82227,-3.788078,0,9.799849,-0.068985,0,1,0,-0.000602,0,0,,,
1681203586.8621,0,1681203586.8621,0.000005,-0.000005,0,,,,,,,,,,,,,,,,,
1681203586.86211,,,,,,,,,,,,,,,,,,,,3.001287,1681203586.86211,130742.625
1681203586.86212,,,,,,0,0.000069,0,1681203586.86212,-2.726717,0,9.799943,-0.068744,0,1,0,-0.0006,0,0,,,
1681203586.89924,0,1681203586.89924,0.000003,-0.000003,0,,,,,,,,,,,,,,,,,
1681203586.89924,,,,,,,,,,,,,,,,,,,,3.001255,1681203586.89924,130742.304688
1681203586.89925,,,,,,0,0.000029,0,1681203586.89925,-2.056666,0,9.799975,-0.068644,0,1,0,-0.000599,0,0,,,
1681203586.93952,0,1681203586.93952,0.000001,-0.000001,0,,,,,,,,,,,,,,,,,
1681203586.93952,,,,,,,,,,,,,,,,,,,,3.001226,1681203586.93952,130742.03125
1681203586.93953,,,,,,0,0.000012,0,1681203586.93953,-1.606341,0,9.799986,-0.068602,0,1,0,-0.000599,0,0,,,
1681203586.98225,0,1681203586.98225,0.000001,-0.000001,0,,,,,,,,,,,,,,,,,
1681203586.98226,,,,,,,,,,,,,,,,,,,,3.001201,1681203586.98226,130741.78125
1681203586.98227,,,,,,0,0.000005,0,1681203586.98227,-1.288996,0,9.79999,-0.068584,0,1,0,-0.000599,0,0,,,
1681203587.0224,0,1681203587.0224,0,0,0,,,,,,,,,,,,,,,,,
1681203587.02241,,,,,,,,,,,,,,,,,,,,3.001178,1681203587.02241,130741.554688
1681203587.02242,,,,,,0,0.000002,0,1681203587.02242,-1.056889,0,9.799992,-0.068576,0,1,0,-0.000598,0,0,,,
1681203587.06306,0,1681203587.06306,0,0,0,,,,,,,,,,,,,,,,,
1681203587.06308,,,,,,,,,,,,,,,,,,,,3.001157,1681203587.06308,130741.351563
1681203587.0631,,,,,,0,0.000001,0,1681203587.0631,-0.881958,0,9.799993,-0.068573,0,1,0,-0.000598,0,0,,,
1681203587.10245,0,1681203587.10245,0,0,0,,,,,,,,,,,,,,,,,
1681203587.10247,,,,,,,,,,,,,,,,,,,,3.001138,1681203587.10247,130741.164063
1681203587.10248,,,,,,0,0,0,1681203587.10248,-0.746824,0,9.799993,-0.068571,0,1,0,-0.000598,0,0,,,
1681203587.14311,0,1681203587.14311,0,0,0,,,,,,,,,,,,,,,,,
1681203587.14312,,,,,,,,,,,,,,,,,,,,3.001121,1681203587.14312,130740.992188
1681203587.14313,,,,,,0,0,0,1681203587.14313,-0.640248,0,9.799993,-0.068571,0,1,0,-0.000598,0,0,,,
1681203587.18311,0,1681203587.18311,0,0,0,,,,,,,,,,,,,,,,,
1681203587.18312,,,,,,,,,,,,,,,,,,,,3.001104,1681203587.18312,130740.828125
1681203587.18313,,,,,,0,0,0,1681203587.18313,-0.554703,0,9.799993,-0.06857,0,1,0,-0.000598,0,0,,,
1681203587.22305,0,1681203587.22305,0,0,0,,,,,,,,,,,,,,,,,
1681203587.22305,,,,,,,,,,,,,,,,,,,,3.001089,1681203587.22305,130740.679688
1681203587.22306,,,,,,0,0,0,1681203587.22306,-0.484989,0,9.799993,-0.06857,0,1,0,-0.000598,0,0,,,
1681203587.26304,0,1681203587.26304,0,0,0,,,,,,,,,,,,,,,,,
1681203587.26305,,,,,,,,,,,,,,,,,,,,3.001074,1681203587.26305,130740.539063
1681203587.26307,,,,,,0,0,0,1681203587.26307,-0.427423,0,9.799993,-0.06857,0,1,0,-0.000598,0,0,,,
1681203587.30318,0,1681203587.30318,-0.026677,0.026677,100,,,,,,,,,,,,,,,,,
1681203587.3032,,,,,,,,,,,,,,,,,,,,3.001042,1681203587.3032,130740.226563
1681203587.30322,,,,,,0,-0.179136,0,1681203587.30322,4.206577,0,9.879845,-0.26802,0,0.999997,0,-0.002339,0,0,,,
1681203587.34312,0,1681203587.34312,-0.039535,0.039535,100,,,,,,,,,,,,,,,,,
1681203587.34313,,,,,,,,,,,,,,,,,,,,3.00084,1681203587.34313,130738.242188
1681203587.34314,,,,,,0,-0.384851,0,1681203587.34314,3.553737,0,10.02791,-0.949558,0,0.999966,0,-0.008286,0,0,,,
1681203587.38333,0,1681203587.38333,-0.045729,0.045729,100,,,,,,,,,,,,,,,,,
1681203587.38336,,,,,,,,,,,,,,,,,,,,3.000183,1681203587.38336,130731.796875
1681203587.38337,,,,,,0,-0.548223,0,1681203587.38337,2.962742,0,10.184957,-2.051327,0,0.99984,0,-0.0179,0,0,,,
1681203587.42311,0,1681203587.42311,-0.026916,0.026916,100,,,,,,,,,,,,,,,,,
1681203587.42312,,,,,,,,,,,,,,,,,,,,2.998808,1681203587.42312,130718.304688
1681203587.42314,,,,,,0,-0.392473,0,1681203587.42314,2.460746,0,10.100194,-3.135434,0,0.999626,0,-0.027358,0,0,,,
1681203587.46333,0,1681203587.46333,-0.017851,0.017851,100,,,,,,,,,,,,,,,,,
1681203587.46334,,,,,,,,,,,,,,,,,,,,2.996766,1681203587.46334,130698.273438
1681203587.46336,,,,,,0,-0.277731,0,1681203587.46336,2.034465,0,10.018225,-3.873678,0,0.999429,0,-0.033798,0,0,,,
1681203587.50326,0,1681203587.50326,-0.01956,0.01956,100,,,,,,,,,,,,,,,,,
1681203587.50327,,,,,,,,,,,,,,,,,,,,2.994177,1681203587.50327,130672.875
1681203587.50329,,,,,,0,-0.304795,0,1681203587.50329,1.730196,0,10.047157,-4.532699,0,0.999218,0,-0.039545,0,0,,,
1681203587.54312,0,1681203587.54312,-0.020384,0.020384,100,,,,,,,,,,,,,,,,,
1681203587.54315,,,,,,,,,,,,,,,,,,,,2.991031,1681203587.54315,130642.015625
1681203587.54316,,,,,,0,-0.330442,0,1681203587.54316,1.554209,0,10.07009,-5.266869,0,0.998944,0,-0.045946,0,0,,,
1681203587.58238,0,1681203587.58238,-0.020746,0.020746,100,,,,,,,,,,,,,,,,,
1681203587.58239,,,,,,,,,,,,,,,,,,,,2.987299,1681203587.58239,130605.398438
1681203587.5824,,,,,,0,-0.345502,0,1681203587.5824,1.475355,0,10.078484,-6.04509,0,0.998609,0,-0.052729,0,0,,,
1681203587.6232,0,1681203587.6232,-0.025865,0.025865,100,,,,,,,,,,,,,,,,,
1681203587.62321,,,,,,,,,,,,,,,,,,,,2.982949,1681203587.62321,130562.734375
1681203587.62322,,,,,,0,-0.429849,0,1681203587.62322,1.482571,0,10.148537,-6.94321,0,0.998165,0,-0.060554,0,0,,,
1681203587.66254,0,1681203587.66254,-0.028097,0.028097,100,,,,,,,,,,,,,,,,,
1681203587.66256,,,,,,,,,,,,,,,,,,,,2.977884,1681203587.66256,130513.039063
1681203587.66257,,,,,,0,-0.48013,0,1681203587.66257,1.562961,0,10.178813,-7.999557,0,0.997564,0,-0.069753,0,0,,,
1681203587.70305,0,1681203587.70305,-0.02987,0.02987,100,,,,,,,,,,,,,,,,,
1681203587.70306,,,,,,,,,,,,,,,,,,,,2.972026,1681203587.70306,130455.570313
1681203587.70308,,,,,,0,-0.511528,0,1681203587.70308,1.689936,0,10.183928,-9.143382,0,0.996818,0,-0.079706,0,0,,,
1681203587.74348,0,1681203587.74348,-0.030619,0.030619,100,,,,,,,,,,,,,,,,,
1681203587.74349,,,,,,,,,,,,,,,,,,,,2.965334,1681203587.74349,130389.929688
1681203587.74351,,,,,,0,-0.528017,0,1681203587.74351,1.847003,0,10.167958,-10.339057,0,0.995932,0,-0.090103,0,0,,,
1681203587.78313,0,1681203587.78313,-0.03098,0.03098,100,,,,,,,,,,,,,,,,,
1681203587.78314,,,,,,,,,,,,,,,,,,,,2.95779,1681203587.78314,130315.921875
1681203587.78318,,,,,,0,-0.536442,0,1681203587.78318,2.022552,0,10.138178,-11.56109,0,0.994915,0,-0.100718,0,0,,,
1681203587.82318,0,1681203587.82318,-0.029181,0.029181,100,,,,,,,,,,,,,,,,,
1681203587.82319,,,,,,,,,,,,,,,,,,,,2.949394,1681203587.82319,130233.554688
1681203587.82323,,,,,,0,-0.509589,0,1681203587.82323,2.202903,0,10.06914,-12.757682,0,0.993809,0,-0.111102,0,0,,,
1681203587.86314,0,1681203587.86314,-0.028315,0.028315,100,,,,,,,,,,,,,,,,,
1681203587.86315,,,,,,,,,,,,,,,,,,,,2.940185,1681203587.86315,130143.210938
1681203587.86317,,,,,,0,-0.493744,0,1681203587.86317,2.380421,0,10.008696,-13.902959,0,0.992649,0,-0.121029,0,0,,,
1681203587.90317,0,1681203587.90317,-0.025958,0.025958,100,,,,,,,,,,,,,,,,,
1681203587.90318,,,,,,,,,,,,,,,,,,,,2.930202,1681203587.90318,130045.273438
1681203587.9032,,,,,,0,-0.455457,0,1681203587.9032,2.55102,0,9.924445,-14.985348,0,0.991462,0,-0.130399,0,0,,,
1681203587.94318,0,1681203587.94318,-0.024823,0.024823,100,,,,,,,,,,,,,,,,,
1681203587.94319,,,,,,,,,,,,,,,,,,,,2.919501,1681203587.94319,129940.304688
1681203587.94321,,,,,,0,-0.434058,0,1681203587.94321,2.71229,0,9.856882,-15.998669,0,0.99027,0,-0.139162,0,0,,,
1681203587.98312,0,1681203587.98312,-0.024277,0.024277,100,,,,,,,,,,,,,,,,,
1681203587.98314,,,,,,,,,,,,,,,,,,,,2.908123,1681203587.98314,129828.6875
1681203587.98316,,,,,,0,-0.423786,0,1681203587.98316,2.86923,0,9.799124,-16.978808,0,0.989043,0,-0.147627,0,0,,,
1681203588.0226,0,1681203588.0226,-0.021474,0.021474,100,,,,,,,,,,,,,,,,,
1681203588.02262,,,,,,,,,,,,,,,,,,,,2.896098,1681203588.02262,129710.726563
1681203588.02263,,,,,,0,-0.374208,0,1681203588.02263,3.014948,0,9.702794,-17.887224,0,0.987842,0,-0.155462,0,0,,,
1681203588.06251,0,1681203588.06251,-0.019851,0.019851,100,,,,,,,,,,,,,,,,,
