__time,/riptide_1/imu_broadcaster/imu_status/angular_velocity/x,/riptide_1/imu_broadcaster/imu_status/angular_velocity/y,/riptide_1/imu_broadcaster/imu_status/angular_velocity/z,/riptide_1/imu_broadcaster/imu_status/angular_velocity_covariance[0;0],/riptide_1/imu_broadcaster/imu_status/angular_velocity_covariance[0;1],/riptide_1/imu_broadcaster/imu_status/angular_velocity_covariance[0;2],/riptide_1/imu_broadcaster/imu_status/angular_velocity_covariance[1;1],/riptide_1/imu_broadcaster/imu_status/angular_velocity_covariance[1;2],/riptide_1/imu_broadcaster/imu_status/header/stamp,/riptide_1/imu_broadcaster/imu_status/linear_acceleration/x,/riptide_1/imu_broadcaster/imu_status/linear_acceleration/y,/riptide_1/imu_broadcaster/imu_status/linear_acceleration/z,/riptide_1/imu_broadcaster/imu_status/orientation/pitch_deg,/riptide_1/imu_broadcaster/imu_status/orientation/roll_deg,/riptide_1/imu_broadcaster/imu_status/orientation/w,/riptide_1/imu_broadcaster/imu_status/orientation/x,/riptide_1/imu_broadcaster/imu_status/orientation/y,/riptide_1/imu_broadcaster/imu_status/orientation/yaw_deg,/riptide_1/imu_broadcaster/imu_status/orientation/z,/riptide_1/pressure_broadcaster/pressure_status/depth,/riptide_1/pressure_broadcaster/pressure_status/header/stamp,/riptide_1/pressure_broadcaster/pressure_status/pressure,/riptide_1/pressure_broadcaster/pressure_status/temperature,/riptide_1/tail_broadcaster/actuators_status/d_fin,/riptide_1/tail_broadcaster/actuators_status/header/stamp,/riptide_1/tail_broadcaster/actuators_status/p_fin,/riptide_1/tail_broadcaster/actuators_status/s_fin,/riptide_1/tail_broadcaster/actuators_status/thruster
1686731153.22029,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731153.2203,,,,,,,,,,,,,,,,,,,,1.999999762,1686731153.2203,120920,15,,,,,
1686731153.2203,0,-0.000000482,0,0,0,0,0,0,1686731153.2203,-0.000004845,0,9.800001524,0.000028326,0,1,0,0.000000247,0,0,,,,,,,,,
1686731153.25863,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731153.26017,,,,,,,,,,,,,,,,,,,,,,,,0,1686731153.26017,-0.000000013,0.000000013,1
1686731153.26018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731153.26019,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731153.2602,,,,,,,,,,,,,,,,,,,,1.999999762,1686731153.2602,120920,15,,,,,
1686731153.26021,0,-0.000000689,0,0,0,0,0,0,1686731153.26021,-0.000004605,0,9.80000218,0.000026926,0,1,0,0.000000235,0,0,,,,,,,,,
1686731153.30091,,,,,,,,,,,,,,,,,,,,,,,,0,1686731153.30091,-0.000000017,0.000000017,1
1686731153.30093,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731153.30094,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731153.30095,,,,,,,,,,,,,,,,,,,,1.999999881,1686731153.30095,120920,15,,,,,
1686731153.30096,0,-0.000000904,0,0,0,0,0,0,1686731153.30096,-0.000004286,0,9.800002858,0.00002506,0,1,0,0.000000219,0,0,,,,,,,,,
1686731153.34131,,,,,,,,,,,,,,,,,,,,,,,,0,1686731153.34131,-0.000000019,0.000000019,1
1686731153.34133,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731153.34134,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731153.34134,,,,,,,,,,,,,,,,,,,,1.999999881,1686731153.34134,120920,15,,,,,
1686731153.34135,0,-0.000001018,0,0,0,0,0,0,1686731153.34135,-0.000003904,0,9.80000322,0.000022826,0,1,0,0.000000199,0,0,,,,,,,,,
1686731153.3589,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731153.38023,,,,,,,,,,,,,,,,,,,,,,,,0,1686731153.38023,-0.00000002,0.00000002,1
1686731153.38024,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731153.38025,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731153.38028,,,,,,,,,,,,,,,,,,,,2,1686731153.38028,120920,15,,,,,
1686731153.38029,0,-0.000001073,0,0,0,0,0,0,1686731153.38029,-0.000003492,0,9.800003394,0.000020414,0,1,0,0.000000178,0,0,,,,,,,,,
1686731153.42098,,,,,,,,,,,,,,,,,,,,,,,,0,1686731153.42098,-0.000000021,0.000000021,1
1686731153.42099,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731153.421,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731153.421,,,,,,,,,,,,,,,,,,,,2,1686731153.421,120920,15,,,,,
1686731153.42101,0,-0.00000113,0,0,0,0,0,0,1686731153.42101,-0.000003058,0,9.800003572,0.000017879,0,1,0,0.000000156,0,0,,,,,,,,,
1686731153.45865,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731153.46078,,,,,,,,,,,,,,,,,,,,,,,,0,1686731153.46078,-0.000000021,0.000000021,1
1686731153.4608,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731153.46081,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731153.46082,,,,,,,,,,,,,,,,,,,,2,1686731153.46082,120920,15,,,,,
1686731153.46083,0,-0.000001159,0,0,0,0,0,0,1686731153.46083,-0.000002608,0,9.800003667,0.000015248,0,1,0,0.000000133,0,0,,,,,,,,,
1686731153.50075,,,,,,,,,,,,,,,,,,,,,,,,0,1686731153.50075,-0.000000021,0.000000021,1
1686731153.50076,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731153.50077,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731153.50078,,,,,,,,,,,,,,,,,,,,2,1686731153.50078,120920,15,,,,,
1686731153.50078,0,-0.000001131,0,0,0,0,0,0,1686731153.50078,-0.000002159,0,9.800003575,0.000012624,0,1,0,0.00000011,0,0,,,,,,,,,
1686731153.54085,,,,,,,,,,,,,,,,,,,,,,,,0,1686731153.54085,-0.00000002,0.00000002,1
1686731153.54087,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731153.54088,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731153.54089,,,,,,,,,,,,,,,,,,,,2,1686731153.54089,120920,15,,,,,
1686731153.54091,0,-0.000001113,0,0,0,0,0,0,1686731153.54091,-0.00000172,0,9.800003518,0.000010058,0,1,0,0.000000088,0,0,,,,,,,,,
1686731153.5587,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731153.58102,,,,,,,,,,,,,,,,,,,,,,,,0,1686731153.58102,-0.00000002,0.00000002,1
1686731153.58103,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731153.58104,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731153.58105,,,,,,,,,,,,,,,,,,,,2,1686731153.58105,120920,15,,,,,
1686731153.58106,0,-0.000001104,0,0,0,0,0,0,1686731153.58106,-0.000001286,0,9.800003491,0.000007521,0,1,0,0.000000066,0,0,,,,,,,,,
1686731153.62085,,,,,,,,,,,,,,,,,,,,,,,,0,1686731153.62085,-0.000000018,0.000000018,1
1686731153.62087,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731153.62087,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731153.62089,,,,,,,,,,,,,,,,,,,,2.000000238,1686731153.62089,120920,15,,,,,
1686731153.6209,0,-0.000000977,0,0,0,0,0,0,1686731153.6209,-0.000000881,0,9.800003089,0.000005151,0,1,0,0.000000045,0,0,,,,,,,,,
1686731153.65925,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731153.66022,,,,,,,,,,,,,,,,,,,,,,,,0,1686731153.66022,-0.000000016,0.000000016,1
1686731153.66023,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731153.66024,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731153.66025,,,,,,,,,,,,,,,,,,,,2.000000238,1686731153.66025,120920,15,,,,,
1686731153.66025,0,-0.000000904,0,0,0,0,0,0,1686731153.66025,-0.000000516,0,9.800002857,0.000003017,0,1,0,0.000000026,0,0,,,,,,,,,
1686731153.7002,,,,,,,,,,,,,,,,,,,,,,,,0,1686731153.7002,-0.000000014,0.000000014,1
1686731153.70021,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731153.70021,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731153.70023,,,,,,,,,,,,,,,,,,,,2.000000238,1686731153.70023,120920,15,,,,,
1686731153.70024,0,-0.000000764,0,0,0,0,0,0,1686731153.70024,-0.000000193,0,9.800002417,0.000001126,0,1,0,0.00000001,0,0,,,,,,,,,
1686731153.74012,,,,,,,,,,,,,,,,,,,,,,,,0,1686731153.74012,-0.000000013,0.000000013,1
1686731153.74013,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731153.74014,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731153.74014,,,,,,,,,,,,,,,,,,,,2.000000238,1686731153.74014,120920,15,,,,,
1686731153.74015,0,-0.000000687,0,0,0,0,0,0,1686731153.74015,0.000000088,0,9.800002173,-0.000000516,0,1,0,-0.000000004,0,0,,,,,,,,,
1686731153.7591,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731153.78087,,,,,,,,,,,,,,,,,,,,,,,,0,1686731153.78087,-0.000000012,0.000000012,1
1686731153.78089,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731153.78089,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731153.7809,,,,,,,,,,,,,,,,,,,,2.000000238,1686731153.7809,120920,15,,,,,
1686731153.78091,0,-0.00000065,0,0,0,0,0,0,1686731153.78091,0.000000348,0,9.800002055,-0.000002037,0,1,0,-0.000000018,0,0,,,,,,,,,
1686731153.82024,,,,,,,,,,,,,,,,,,,,,,,,0,1686731153.82024,-0.000000009,0.000000009,1
1686731153.82026,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731153.82026,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731153.82028,,,,,,,,,,,,,,,,,,,,2.000000238,1686731153.82027,120920,15,,,,,
1686731153.82029,0,-0.000000485,0,0,0,0,0,0,1686731153.82029,0.000000568,0,9.800001535,-0.000003318,0,1,0,-0.000000029,0,0,,,,,,,,,
1686731153.85881,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731153.86088,,,,,,,,,,,,,,,,,,,,,,,,0,1686731153.86088,-0.000000007,0.000000007,1
1686731153.8609,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731153.86091,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731153.86092,,,,,,,,,,,,,,,,,,,,2.000000238,1686731153.86092,120920,15,,,,,
1686731153.86095,0,-0.000000392,0,0,0,0,0,0,1686731153.86095,0.000000735,0,9.800001239,-0.000004297,0,1,0,-0.000000037,0,0,,,,,,,,,
1686731153.90021,,,,,,,,,,,,,,,,,,,,,,,,0,1686731153.90021,-0.000000005,0.000000005,1
1686731153.90023,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731153.90024,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731153.90025,,,,,,,,,,,,,,,,,,,,2,1686731153.90025,120920,15,,,,,
1686731153.90025,0,-0.000000257,0,0,0,0,0,0,1686731153.90025,0.000000858,0,9.800000813,-0.000005019,0,1,0,-0.000000044,0,0,,,,,,,,,
1686731153.94123,,,,,,,,,,,,,,,,,,,,,,,,0,1686731153.94123,-0.000000003,0.000000003,1
1686731153.94126,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731153.94126,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731153.94127,,,,,,,,,,,,,,,,,,,,2,1686731153.94127,120920,15,,,,,
1686731153.94128,0,-0.000000183,0,0,0,0,0,0,1686731153.94128,0.000000941,0,9.80000058,-0.000005503,0,1,0,-0.000000048,0,0,,,,,,,,,
1686731153.95887,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731153.9802,,,,,,,,,,,,,,,,,,,,,,,,0,1686731153.9802,-0.000000003,0.000000003,1
1686731153.98022,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731153.98023,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731153.98023,,,,,,,,,,,,,,,,,,,,2,1686731153.98023,120920,15,,,,,
1686731153.98024,0,-0.000000148,0,0,0,0,0,0,1686731153.98024,0.000001004,0,9.800000468,-0.000005873,0,1,0,-0.000000051,0,0,,,,,,,,,
1686731154.02076,,,,,,,,,,,,,,,,,,,,,,,,0,1686731154.02076,0,0,1
1686731154.02077,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731154.02078,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731154.02079,,,,,,,,,,,,,,,,,,,,2,1686731154.02079,120920,15,,,,,
1686731154.0208,0,-0.000000035,0,0,0,0,0,0,1686731154.0208,0.000001038,0,9.800000111,-0.000006068,0,1,0,-0.000000053,0,0,,,,,,,,,
1686731154.05894,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731154.06151,,,,,,,,,,,,,,,,,,,,,,,,0,1686731154.06151,0.000000001,-0.000000001,1
1686731154.06152,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731154.06153,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731154.06153,,,,,,,,,,,,,,,,,,,,2,1686731154.06153,120920,15,,,,,
1686731154.06154,0,0.000000028,0,0,0,0,0,0,1686731154.06154,0.000001036,0,9.79999991,-0.000006058,0,1,0,-0.000000053,0,0,,,,,,,,,
1686731154.10007,,,,,,,,,,,,,,,,,,,,,,,,0,1686731154.10007,0.000000002,-0.000000002,1
1686731154.10009,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731154.10009,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731154.1001,,,,,,,,,,,,,,,,,,,,2,1686731154.1001,120920,15,,,,,
1686731154.10011,0,0.000000103,0,0,0,0,0,0,1686731154.10011,0.000001008,0,9.799999673,-0.000005894,0,1,0,-0.000000051,0,0,,,,,,,,,
1686731154.14016,,,,,,,,,,,,,,,,,,,,,,,,0,1686731154.14015,0.000000003,-0.000000003,1
1686731154.14017,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731154.14017,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731154.14018,,,,,,,,,,,,,,,,,,,,2,1686731154.14018,120920,15,,,,,
1686731154.14019,0,0.000000144,0,0,0,0,0,0,1686731154.14019,0.000000958,0,9.799999545,-0.000005599,0,1,0,-0.000000049,0,0,,,,,,,,,
1686731154.15875,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731154.18116,,,,,,,,,,,,,,,,,,,,,,,,0,1686731154.18116,0.000000003,-0.000000003,1
1686731154.18117,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731154.18118,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731154.18119,,,,,,,,,,,,,,,,,,,,2,1686731154.18119,120920,15,,,,,
1686731154.18121,0,0.000000163,0,0,0,0,0,0,1686731154.18121,0.000000897,0,9.799999484,-0.000005242,0,1,0,-0.000000046,0,0,,,,,,,,,
1686731154.22068,,,,,,,,,,,,,,,,,,,,,,,,0,1686731154.22068,0.000000004,-0.000000004,1
1686731154.22069,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731154.2207,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731154.2207,,,,,,,,,,,,,,,,,,,,2,1686731154.2207,120920,15,,,,,
1686731154.22071,0,0.000000202,0,0,0,0,0,0,1686731154.22071,0.000000824,0,9.799999361,-0.000004817,0,1,0,-0.000000042,0,0,,,,,,,,,
1686731154.25892,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731154.25978,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731154.26123,,,,,,,,,,,,,,,,,,,,,,,,0,1686731154.26123,0.000000004,-0.000000004,1
1686731154.26124,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731154.26124,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731154.26126,,,,,,,,,,,,,,,,,,,,2,1686731154.26126,120920,15,,,,,
1686731154.26126,0,0.000000224,0,0,0,0,0,0,1686731154.26126,0.000000739,0,9.799999293,-0.000004323,0,1,0,-0.000000038,0,0,,,,,,,,,
1686731154.26989,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731154.27116,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731154.30074,,,,,,,,,,,,,,,,,,,,,,,,0,1686731154.30073,0.000000002,-0.000000002,0
1686731154.30075,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731154.30076,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731154.30077,,,,,,,,,,,,,,,,,,,,2,1686731154.30077,120920,15,,,,,
1686731154.30078,0,0.000000079,0,0,0,0,0,0,1686731154.30078,-21.987890244,0,9.799999843,-0.000003993,0,1,0,-0.000000035,0,0,,,,,,,,,
1686731154.34089,,,,,,,,,,,,,,,,,,,,,,,,0,1686731154.34089,-0.011591621,0.011591621,1
1686731154.3409,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731154.3409,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731154.34091,,,,,,,,,,,,,,,,,,,,1.999753475,1686731154.34091,120917.578125,15,,,,,
1686731154.34092,0,-0.480904307,0,0,0,0,0,0,1686731154.34092,15.539470327,0,11.100918075,-0.549343921,0,0.999988509,0,-0.004793912,0,0,,,,,,,,,
1686731154.37106,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731154.38099,,,,,,,,,,,,,,,,,,,,,,,,0,1686731154.38099,-0.017175691,0.017175691,1
1686731154.38101,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731154.38102,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731154.38103,,,,,,,,,,,,,,,,,,,,1.99727118,1686731154.38103,120893.2265625,15,,,,,
1686731154.38104,0,-0.871574459,0,0,0,0,0,0,1686731154.38104,4.868252806,0,12.441788331,-2.201326334,0,0.99981549,0,-0.019209015,0,0,,,,,,,,,
1686731154.42083,,,,,,,,,,,,,,,,,,,,,,,,0,1686731154.42083,-0.019865464,0.019865464,1
1686731154.42084,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731154.42085,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731154.42086,,,,,,,,,,,,,,,,,,,,1.990422368,1686731154.42086,120826.046875,15,,,,,
1686731154.42087,0,-1.062255009,0,0,0,0,0,0,1686731154.42087,1.941502915,0,13.095775647,-4.472239348,0,0.999238518,0,-0.039017744,0,0,,,,,,,,,
1686731154.46079,,,,,,,,,,,,,,,,,,,,,,,,0,1686731154.46079,-0.021161065,0.021161065,1
1686731154.4608,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731154.4608,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731154.46081,,,,,,,,,,,,,,,,,,,,1.978189588,1686731154.46081,120706.0390625,15,,,,,
1686731154.46082,0,-1.149270668,0,0,0,0,0,0,1686731154.46082,1.499703768,0,13.351408554,-7.031630165,0,0.998117909,0,-0.061324048,0,0,,,,,,,,,
1686731154.47119,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731154.50026,,,,,,,,,,,,,,,,,,,,,,,,0,1686731154.50026,-0.021729674,0.021729674,1
1686731154.50028,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731154.50029,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731154.50031,,,,,,,,,,,,,,,,,,,,1.960167646,1686731154.50031,120529.2421875,15,,,,,
1686731154.50031,0,-1.189279541,0,0,0,0,0,0,1686731154.50031,1.730948685,0,13.417662423,-9.722857728,0,0.996402573,0,-0.084746171,0,0,,,,,,,,,
1686731154.54094,,,,,,,,,,,,,,,,,,,,,,,,0,1686731154.54094,-0.017321693,0.017321693,1
1686731154.54096,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731154.54097,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731154.54098,,,,,,,,,,,,,,,,,,,,1.936378121,1686731154.54098,120295.8671875,15,,,,,
1686731154.54099,0,-0.970283497,0,0,0,0,0,0,1686731154.54098,2.086498537,0,12.647274992,-12.178164749,0,0.994358175,0,-0.1060746,0,0,,,,,,,,,
1686731154.57137,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731154.58007,,,,,,,,,,,,,,,,,,,,,,,,0,1686731154.58007,-0.015362763,0.015362763,1
1686731154.58008,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731154.58009,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731154.5801,,,,,,,,,,,,,,,,,,,,1.907726169,1686731154.5801,120014.796875,15,,,,,
1686731154.5801,0,-0.841412463,0,0,0,0,0,0,1686731154.5801,2.411873886,0,12.160470215,-14.218237333,0,0.992312254,0,-0.123759406,0,0,,,,,,,,,
1686731154.62084,,,,,,,,,,,,,,,,,,,,,,,,0,1686731154.62084,-0.011997594,0.011997594,1
1686731154.62086,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731154.62086,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731154.62086,,,,,,,,,,,,,,,,,,,,1.87499249,1686731154.62086,119693.6796875,15,,,,,
1686731154.62087,0,-0.672574003,0,0,0,0,0,0,1686731154.62087,2.6900844,0,11.550750343,-15.924701931,0,0.990359306,0,-0.138522366,0,0,,,,,,,,,
1686731154.6601,,,,,,,,,,,,,,,,,,,,,,,,0,1686731154.6601,-0.010604521,0.010604521,1
1686731154.66012,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731154.66012,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731154.66013,,,,,,,,,,,,,,,,,,,,1.838945031,1686731154.66013,119340.046875,15,,,,,
1686731154.66013,0,-0.580831779,0,0,0,0,0,0,1686731154.66013,2.920357749,0,11.19160149,-17.335372157,0,0.988579038,0,-0.150703301,0,0,,,,,,,,,
1686731154.67164,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731154.70072,,,,,,,,,,,,,,,,,,,,,,,,0,1686731154.70072,-0.009732241,0.009732241,1
1686731154.70073,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731154.70074,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731154.70075,,,,,,,,,,,,,,,,,,,,1.800072074,1686731154.70075,118958.703125,15,,,,,
1686731154.70076,0,-0.536640214,0,0,0,0,0,0,1686731154.70076,3.12645545,0,10.984940645,-18.603556075,0,0.986850701,0,-0.161634446,0,0,,,,,,,,,
1686731154.74077,,,,,,,,,,,,,,,,,,,,,,,,0,1686731154.74077,-0.005990011,0.005990011,1
1686731154.74078,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731154.74078,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731154.74079,,,,,,,,,,,,,,,,,,,,1.758732796,1686731154.74079,118553.171875,15,,,,,
1686731154.7408,0,-0.346297856,0,0,0,0,0,0,1686731154.7408,3.286126194,0,10.327722332,-19.591815521,0,0.985420053,0,-0.170139118,0,0,,,,,,,,,
1686731154.77129,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731154.7801,,,,,,,,,,,,,,,,,,,,,,,,0,1686731154.7801,-0.004347611,0.004347611,1
1686731154.78011,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731154.78012,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731154.78012,,,,,,,,,,,,,,,,,,,,1.71569705,1686731154.78012,118130.984375,15,,,,,
1686731154.78013,0,-0.238128474,0,0,0,0,0,0,1686731154.78013,3.388951453,0,9.948409859,-20.231301984,0,0.98445524,0,-0.175635648,0,0,,,,,,,,,
1686731154.82088,,,,,,,,,,,,,,,,,,,,,,,,0,1686731154.82088,-0.001527582,0.001527582,1
1686731154.82089,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731154.8209,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731154.82091,,,,,,,,,,,,,,,,,,,,1.67157042,1686731154.82091,117698.109375,15,,,,,
1686731154.82092,0,-0.096613289,0,0,0,0,0,0,1686731154.82092,3.446615131,0,9.479440472,-20.591041979,0,0.983899013,0,-0.178725301,0,0,,,,,,,,,
1686731154.8607,,,,,,,,,,,,,,,,,,,,,,,,0,1686731154.8607,-0.000246384,0.000246384,1
1686731154.86072,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731154.86072,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731154.86074,,,,,,,,,,,,,,,,,,,,1.626954794,1686731154.86074,117260.4296875,15,,,,,
1686731154.86075,0,-0.019729888,0,0,0,0,0,0,1686731154.86075,3.464515262,0,9.229568494,-20.702884256,0,0.983724107,0,-0.179685509,0,0,,,,,,,,,
1686731154.87134,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731154.90008,,,,,,,,,,,,,,,,,,,,,,,,0,1686731154.90008,0.000315905,-0.000315905,1
1686731154.90009,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731154.9001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731154.90013,,,,,,,,,,,,,,,,,,,,1.582230568,1686731154.90013,116821.6796875,15,,,,,
1686731154.90014,0,0.01730282,0,0,0,0,0,0,1686731154.90014,3.463304809,0,9.112918071,-20.695320463,0,0.983735965,0,-0.179620576,0,0,,,,,,,,,
1686731154.94099,,,,,,,,,,,,,,,,,,,,,,,,0,1686731154.94099,0.002294029,-0.002294029,1
1686731154.94101,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731154.94101,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731154.94102,,,,,,,,,,,,,,,,,,,,1.537636876,1686731154.94102,116384.21875,15,,,,,
1686731154.94103,0,0.116289517,0,0,0,0,0,0,1686731154.94103,3.436649109,0,8.809920256,-20.528819494,0,0.983995914,0,-0.178191024,0,0,,,,,,,,,
1686731154.97124,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731154.98,,,,,,,,,,,,,,,,,,,,,,,,0,1686731154.98,0.003138121,-0.003138121,1
1686731154.98002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731154.98003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731154.98006,,,,,,,,,,,,,,,,,,,,1.493571639,1686731154.98006,115951.9375,15,,,,,
1686731154.98008,0,0.171881963,0,0,0,0,0,0,1686731154.98008,3.38120452,0,8.654692643,-20.183069688,0,0.984529079,0,-0.175221269,0,0,,,,,,,,,
1686731155.0181,,,,,,,,,,,,,,,,,,,,,,,,0,1686731155.0181,0.004287579,-0.004287579,1
1686731155.01811,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731155.01812,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731155.01812,,,,,,,,,,,,,,,,,,,,1.450336814,1686731155.01812,115527.8046875,15,,,,,
1686731155.01813,0,0.234840346,0,0,0,0,0,0,1686731155.01813,3.304461109,0,8.483448786,-19.705760324,0,0.985250387,0,-0.171118892,0,0,,,,,,,,,
1686731155.05898,,,,,,,,,,,,,,,,,,,,,,,,0,1686731155.05898,0.004905656,-0.004905656,1
1686731155.05899,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731155.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731155.059,,,,,,,,,,,,,,,,,,,,1.408206582,1686731155.059,115114.5078125,15,,,,,
1686731155.05901,0,0.268693832,0,0,0,0,0,0,1686731155.05901,3.209853931,0,8.409734365,-19.119295772,0,0.986113244,0,-0.166074291,0,0,,,,,,,,,
1686731155.07112,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731155.09931,,,,,,,,,,,,,,,,,,,,,,,,0,1686731155.09931,0.005203367,-0.005203367,1
